,X,Y
1156x-60,-856.89355,-35.50215
1155x50,-868.22186,73.94391
1156x2,-863.4456,25.821753
1163x-12,-854.49896,12.871992
1170x64,-855.49615,88.7767
1173x-57,-840.45074,-30.763067
1174x42,-849.4064,67.65554
1180x24,-841.7003,50.8108
1196x103,-833.28564,130.95453
1199x74,-826.7456,102.00674
1197x61,-827.78,88.61234
1199x52,-824.6548,79.92574
1202x-37,-814.0654,-8.135092
1201x-61,-812.3086,-32.37401
1203x11,-816.90125,39.546196
1206x114,-824.02966,142.61322
1216x34,-806.8255,63.705
1217x91,-811.0899,120.88326
1230x1,-789.8595,32.65165
1232x49,-792.40015,80.29941
1259x-15,-758.562,19.57591
1260x-34,-755.9259,0.518137
1263x100,-766.19037,133.74185
1262x78,-764.6667,111.75334
1276x-43,-739.0473,-7.144781
1276x87,-752.09015,122.1068
1282x109,-747.62823,145.16393
1289x-26,-727.79407,10.882284
1285x28,-737.60406,64.38992
1289x-57,-724.54193,-20.129576
1297x28,-725.3394,65.71242
1297x113,-733.0269,150.4419
1302x17,-719.10223,55.569054
1308x-26,-708.9425,12.538545
1314x37,-709.2644,76.5888
1314x95,-714.64984,134.1943
1318x50,-706.2905,89.106285
1322x60,-703.5078,99.78406
1325x30,-697.8533,69.85036
1162x34,-860.36066,58.379593
1195x38,-828.19684,65.79787
1198x-15,-819.6319,13.765505
1219x69,-806.75446,98.96854
1246x30,-775.84283,62.86222
1246x41,-776.91187,73.1755
1316x87,-711.6175,126.43398
1300x52,-724.0356,89.35588
1174x7,-845.542,33.121002
1180x10,-839.535,36.702057
1181x85,-845.7515,111.01078
1213x-16,-805.02106,13.682354
1226x17,-794.49506,47.576515
1227x-12,-791.4915,19.135153
1239x86,-788.06506,117.87384
1240x-28,-776.6943,4.5558815
1256x4,-763.323,37.69954
1295x-37,-720.9018,0.6756344
1316x-31,-700.2508,8.560796
1158x211,-881.13416,234.7078
1161x175,-874.7926,199.0557
1165x181,-870.8005,205.59958
1178x265,-866.68335,289.8654
1176x155,-857.7218,180.54886
1185x169,-849.7857,195.5963
1196x240,-846.1085,267.05176
1195x292,-851.99524,318.62357
1208x158,-825.9923,186.3472
1212x255,-831.3483,283.79434
1221x302,-826.97,330.73035
1224x225,-816.50964,254.5308
1229x155,-805.4695,185.09555
1230x185,-807.375,215.71733
1232x209,-806.74133,239.41418
1233x304,-814.8994,334.0624
1235x252,-808.56384,282.92432
1249x173,-787.27606,205.6278
1249x269,-796.1286,300.86484
1253x245,-789.41187,277.8642
1262x301,-786.0026,334.11465
1270x310,-779.3735,343.92255
1273x196,-765.5352,230.79324
1277x290,-770.6101,324.57263
1279x155,-754.912,190.0841
1288x207,-751.0905,243.17908
1290x257,-754.1264,292.72183
1289x267,-756.32117,303.0345
1297x233,-744.79474,269.31305
1302x170,-734.0381,207.345
1304x216,-736.66376,252.92276
1304x245,-739.10425,282.64542
1305x285,-741.9001,321.7188
1306x181,-731.07056,219.13823
1311x238,-730.9182,276.16806
1319x203,-719.91864,242.2786
1320x261,-724.5869,299.36853
1320x166,-715.01306,204.67978
1329x245,-713.78455,284.4523
1332x262,-713.2465,301.82913
1338x216,-702.5723,256.55103
1178x271,-866.9045,295.94696
1198x207,-841.2804,234.29803
1205x187,-832.2381,214.60597
1262x231,-779.9619,264.31552
1285x232,-756.39984,267.46027
1160x286,-886.0721,308.8522
1166x235,-875.75635,258.799
1179x311,-870.09467,335.80725
1193x314,-855.70807,340.01013
1218x317,-831.0729,345.62915
1250x315,-799.82697,346.22095
1284x277,-761.87195,312.16916
1304x316,-745.32684,353.28226
1187x150,-846.1163,177.00253
1183x192,-854.66064,217.6456
1224x213,-815.4981,242.65971
1235x139,-797.1124,170.39488
1270x185,-767.3144,218.84695
1302x296,-745.78613,333.08163
1326x260,-718.48975,299.58945
1330x279,-715.8981,318.86148
1297x132,-735.6789,169.37587
1156x488,-909.2514,510.17163
1155x438,-905.47675,459.93472
1163x514,-905.5887,536.9186
1168x394,-888.6959,417.53162
1170x458,-892.7712,481.5566
1174x449,-887.706,473.04578
1182x426,-877.3748,450.78226
1182x403,-875.23804,428.25424
1191x356,-862.1251,381.90662
1188x464,-875.08514,489.19034
1193x385,-863.3085,411.0345
1199x488,-866.72144,514.58704
1204x453,-858.78674,479.40884
1206x505,-861.5374,531.2087
1207x419,-852.24304,446.18802
1213x463,-850.3386,490.74185
1222x428,-838.46954,456.742
1234x434,-827.2656,464.06165
1234x468,-829.8769,497.16748
1235x447,-827.09894,476.27216
1247x463,-816.458,493.5354
1245x429,-815.13885,459.65875
1246x440,-815.2699,470.9681
1251x392,-805.3419,423.50775
1260x505,-807.2543,536.47345
1264x444,-798.07294,476.29266
1266x352,-787.35657,385.12268
1270x361,-784.0506,394.2266
1273x410,-785.9599,443.75952
1278x477,-787.3101,510.39893
1277x459,-786.4033,493.08914
1283x521,-786.1216,554.8065
1284x507,-783.42163,540.72217
1291x379,-764.8457,414.54422
1294x484,-771.761,519.2375
1301x506,-767.3618,541.8132
1304x377,-752.08826,414.05762
1312x364,-742.5938,401.45865
1315x503,-752.5301,539.83716
1324x451,-739.1821,489.47617
1325x360,-729.349,398.68924
1330x514,-738.6861,552.3484
1195x406,-862.84155,431.7955
1216x382,-840.114,410.34406
1228x363,-825.82166,392.85144
1245x510,-822.70374,540.11914
1302x473,-763.06177,509.03726
1222x349,-830.412,378.01886
1244x349,-808.86896,379.84332
1304x451,-758.43616,487.37845
1256x342,-795.84296,374.65274
1326x389,-730.4174,428.0181
1157x421,-901.83435,443.13742
1158x351,-894.1723,373.46286
1189x402,-868.1791,427.51477
1242x463,-821.2297,493.10696
1270x392,-786.688,424.83206
1272x424,-787.8892,457.23895
1284x353,-769.08075,388.1389
1283x483,-782.59326,517.5254
1320x517,-748.9465,554.5224
1154x672,-929.1156,692.82214
1153x656,-928.58777,677.11694
1159x694,-926.6465,715.52954
1165x613,-912.30914,635.20325
1170x655,-912.1189,677.96875
1171x592,-904.38684,614.8139
1174x568,-899.3045,591.5665
1175x577,-899.2563,600.6836
1172x716,-915.162,738.0164
1178x551,-894.0913,574.6266
1182x700,-904.2758,723.40625
1191x583,-883.4761,608.0798
1190x657,-891.5016,681.76697
1198x619,-880.01025,644.8583
1202x636,-877.7345,661.44586
1211x561,-861.617,588.222
1200x681,-883.9912,706.21326
1218x541,-853.1679,568.955
1226x688,-858.8041,715.83356
1229x681,-854.9673,709.25146
1230x653,-851.54456,681.611
1236x685,-848.9884,713.3711
1243x633,-837.09235,662.51215
1244x577,-830.8707,607.00616
1252x609,-826.0023,639.66376
1253x664,-830.2307,694.7216
1256x596,-820.2902,627.2767
1277x662,-806.0597,694.30835
1285x631,-795.1496,664.9421
1284x571,-790.00946,605.0396
1292x602,-785.43805,636.5629
1287x648,-793.96063,681.7769
1299x599,-777.6051,634.37427
1300x654,-782.3333,689.3029
1308x629,-771.9557,665.17035
1309x674,-775.37933,710.0048
1327x550,-745.52783,587.81934
1192x610,-885.645,634.4614
1259x577,-815.3281,608.8818
1304x583,-771.0053,618.9486
1312x702,-774.5151,737.7741
1335x601,-741.7116,639.63367
1178x629,-900.8571,652.81635
1190x640,-890.6009,664.9868
1192x683,-892.8268,707.15436
1197x536,-873.153,562.12634
1207x660,-875.6448,685.85736
1214x589,-861.8716,615.57324
1304x553,-768.30255,588.53796
1334x613,-744.5518,651.7492
1208x549,-864.0636,576.1094
1258x539,-813.361,570.8706
1295x592,-780.6768,626.33075
1325x636,-755.73157,673.311
1158x637,-921.7423,658.89294
1160x552,-911.7783,574.19006
1198x566,-875.4856,591.20605
1208x637,-872.0067,662.94305
1211x656,-871.39856,682.7702
1215x621,-864.0388,648.1297
1218x672,-865.01025,699.5215
1221x648,-860.2796,675.4104
1239x594,-837.5351,623.22736
1280x695,-805.855,727.8841
1290x713,-797.79596,746.7242
1298x619,-780.9456,654.2542
1324x697,-762.0849,733.8107
1324x660,-758.3416,697.52625
1332x587,-743.7648,624.9849
1154x810,-941.94727,830.2962
1155x759,-936.08606,779.5625
1161x751,-930.09937,771.786
1160x776,-933.52924,797.27905
1165x757,-926.18756,778.23755
1165x808,-930.8275,829.75836
1176x833,-922.7093,855.4791
1180x781,-913.83136,804.08105
1180x916,-926.9915,937.9974
1188x761,-904.0738,784.44446
1189x894,-915.3209,917.19794
1193x743,-897.22314,767.2488
1197x838,-902.39734,862.4179
1204x784,-889.8364,809.0791
1211x879,-891.94836,904.6613
1224x787,-870.67395,813.7971
1228x869,-874.2126,895.7813
1233x845,-867.1947,873.15875
1240x745,-850.3403,774.13074
1244x877,-859.4361,905.70233
1257x780,-837.35815,809.76306
1257x887,-847.0858,916.70746
1259x792,-835.8255,822.5591
1265x839,-834.2377,870.1468
1268x921,-839.65234,951.9607
1275x869,-827.6409,900.6972
1273x834,-825.984,865.7302
1284x791,-811.21936,824.20306
1286x763,-806.81757,796.50415
1287x740,-802.967,773.71765
1287x775,-806.9582,808.134
1291x834,-808.39606,866.8929
1305x873,-797.80707,907.39246
1326x765,-766.5069,801.72186
1328x840,-771.56335,876.80286
1331x798,-764.9758,835.34033
1335x777,-759.1119,814.38
1336x770,-756.96027,807.89557
1337x906,-769.4935,943.19025
1198x886,-905.3487,910.09094
1199x774,-893.87964,798.95764
1231x814,-865.9858,841.3282
1260x903,-845.5076,933.0827
1259x874,-844.2204,904.0797
1263x767,-829.4152,797.6733
1318x891,-786.65796,926.39923
1320x799,-776.3942,834.83154
1333x918,-774.36755,954.5953
1160x870,-942.3496,890.6261
1189x875,-913.76306,898.4914
1218x869,-884.6236,895.53406
1230x835,-868.62427,862.91046
1250x796,-845.23773,825.19867
1312x768,-781.21185,803.8109
1313x778,-780.9292,813.2467
1335x747,-756.29,784.8136
1278x805,-818.6547,836.8678
1317x841,-782.92255,876.66284
1154x830,-944.0301,849.7385
1201x758,-890.8902,782.7972
1234x756,-857.53467,783.7029
1242x740,-847.9635,768.6737
1265x759,-826.79004,790.24414
1275x856,-825.94525,887.8238
1302x896,-803.1043,930.52954
1339x914,-768.1201,951.72107
1352x774,-742.0313,813.03424
1352x755,-739.77124,794.13855
1354x861,-747.80774,900.71204
1359x801,-737.1762,840.80927
1364x843,-736.58093,883.4192
1366x744,-724.9655,785.05237
1370x857,-731.6084,897.7597
1371x829,-727.7525,870.45746
1374x798,-722.11975,839.8032
1375x785,-720.1272,826.4322
1376x909,-730.3748,949.78674
1383x855,-719.19293,897.07587
1386x754,-706.0798,796.7086
1387x884,-717.1814,926.681
1397x883,-707.8541,926.1183
1401x818,-697.3234,861.5385
1400x862,-702.25024,905.931
1404x908,-702.8843,951.47565
1417x908,-690.29926,952.9559
1421x800,-675.73474,846.1975
1424x858,-678.1681,903.41284
1426x843,-674.643,888.83295
1436x893,-669.3474,939.44257
1433x915,-674.3938,961.22217
1440x920,-667.7344,967.60547
1445x780,-650.2495,828.00934
1446x740,-644.70654,788.7869
1454x816,-644.48535,864.9731
1473x776,-622.0456,827.0659
1479x844,-621.91364,894.9088
1486x907,-620.834,958.9425
1491x757,-601.7074,809.96985
1498x859,-604.7208,912.43634
1498x786,-597.5976,839.70825
1504x764,-589.4117,818.17926
1503x886,-602.5024,939.5323
1504x880,-600.15466,933.2751
1511x750,-580.906,804.56866
1512x876,-591.9576,929.7614
1514x813,-584.4824,868.1171
1515x919,-593.76324,973.4578
1516x826,-583.8874,881.0977
1527x773,-567.49774,829.42725
1413x895,-692.9938,939.86993
1420x920,-688.5208,964.79535
1468x875,-636.07654,925.03564
1357x890,-747.6678,929.5881
1378x751,-714.1115,792.8781
1378x809,-719.4603,851.1106
1390x846,-710.6196,888.52594
1426x867,-676.6133,912.8427
1457x809,-640.98303,858.62646
1476x811,-622.04083,861.7218
1488x782,-607.6365,833.92084
1532x842,-569.5235,898.4241
1466x741,-625.0793,791.5272
1375x901,-730.77563,941.9129
1407x787,-687.9367,831.7641
1460x896,-645.7153,945.4438
1496x854,-606.47235,907.026
1356x639,-724.6115,679.92633
1362x602,-715.5248,643.5976
1368x612,-710.47797,653.17456
1364x714,-723.8804,755.011
1367x545,-705.3767,586.5964
1369x701,-718.33624,742.4041
1370x585,-705.536,627.4139
1411x550,-661.4557,596.486
1418x604,-659.89825,650.78674
1421x651,-660.98456,697.3299
1422x641,-659.7452,687.2903
1429x599,-648.7052,646.93677
1446x543,-625.67737,592.7509
1447x581,-629.1685,630.44916
1459x608,-619.7839,658.77954
1466x714,-622.5911,764.6272
1469x555,-604.14276,606.2905
1474x536,-597.6792,588.00366
1481x623,-598.77637,675.1485
1486x693,-600.9404,745.17883
1488x602,-589.4706,655.12976
1492x561,-582.2433,614.86755
1494x635,-586.774,688.68555
1497x719,-592.2835,772.9428
1500x659,-583.26624,713.34247
1515x700,-572.66943,755.1643
1519x641,-562.8529,696.83563
1519x707,-568.9425,762.355
1525x533,-546.3421,590.10236
1528x624,-551.7692,680.8105
1358x649,-723.566,689.30206
1384x555,-689.1617,598.06354
1381x550,-691.3255,592.7843
1402x572,-672.7302,616.83044
1436x668,-648.5501,716.0419
1462x685,-623.54694,735.04736
1513x574,-562.04694,630.0157
1515x673,-569.64557,728.52515
1516x595,-561.0319,651.3439
1429x587,-647.3386,634.97266
1464x587,-612.5304,638.2757
1463x651,-619.4873,701.2423
1359x655,-723.55554,695.2521
1460x563,-614.0594,614.18665
1520x624,-560.6689,680.4043
1424x712,-664.2768,758.33575
1372x482,-693.91986,525.1124
1374x406,-685.1515,448.8187
1378x456,-685.29974,499.4716
1381x491,-686.341,534.58545
1380x411,-678.9703,454.94992
1374x429,-686.80707,471.70392
1386x376,-669.7356,420.66434
1387x363,-668.1278,407.56848
1401x415,-658.7049,460.41632
1400x399,-658.6135,444.88074
1404x359,-650.5762,405.11444
1419x480,-646.93835,527.0376
1425x445,-637.7074,493.38196
1421x387,-635.97833,434.4735
1424x361,-630.9856,409.3099
1432x459,-632.4769,507.11118
1434x346,-619.4208,395.20364
1433x500,-634.7711,548.65027
1439x385,-617.6451,434.59274
1443x412,-616.47095,461.9022
1453x502,-615.61835,552.39874
1458x485,-609.0328,535.59534
1461x464,-603.2301,515.43115
1462x405,-597.3686,456.84015
1476x506,-592.65186,558.134
1486x489,-580.7055,542.24475
1488x412,-571.9916,465.55234
1502x353,-552.5146,408.79968
1504x417,-556.78,472.5093
1512x443,-551.1846,499.2394
1516x424,-544.72754,480.8908
1527x433,-535.2383,490.57135
1528x519,-541.916,576.33325
1533x477,-533.54724,534.7516
1538x493,-529.5338,551.8947
1374x394,-683.4044,436.96786
1383x344,-669.9977,388.79254
1407x346,-646.30096,392.16495
1481x391,-576.9507,444.3403
1358x345,-695.18445,386.68008
1453x349,-600.8558,400.05106
1454x442,-608.5935,492.47864
1459x456,-604.9528,507.05304
1462x426,-599.1126,477.62994
1488x444,-574.50555,498.13385
1505x396,-553.1515,452.17923
1530x368,-525.7381,426.4317
1537x459,-527.29767,517.5458
1389x479,-676.703,522.9861
1437x397,-621.1913,445.83704
1504x505,-565.048,560.09717
1516x473,-550.1636,529.6256
1514x504,-554.73425,559.84216
1520x460,-544.07166,516.48083
1386x394,-671.25543,438.05856
1404x482,-662.1053,527.9816
1405x446,-657.56537,491.69022
1406x494,-661.4054,540.27686
1424x458,-640.159,505.366
1449x483,-617.67224,532.9247
1475x337,-577.41754,390.46387
1524x484,-542.6712,541.3283
1534x498,-534.22235,556.29297
1352x249,-691.1375,290.9446
1353x136,-679.7249,178.56256
1361x249,-682.8825,291.72925
1369x263,-676.3919,306.39368
1370x165,-665.2437,209.04102
1380x245,-663.1203,289.63608
1381x316,-669.25323,359.93152
1385x294,-663.1068,338.74527
1390x257,-654.139,302.81592
1394x216,-646.58466,261.7066
1396x194,-642.45874,239.8573
1401x270,-644.77527,316.17712
1411x248,-632.25323,295.21304
1419x251,-625.01495,299.38202
1421x148,-613.497,197.31996
1423x189,-615.6591,237.52325
1422x182,-615.1628,230.6391
1427x273,-618.8238,321.55438
1430x155,-605.3871,204.86752
1432x253,-612.25366,302.88544
1436x210,-604.4607,259.83252
1450x194,-588.381,245.7997
1457x154,-578.3905,206.6917
1453x150,-581.313,202.44093
1457x213,-583.5987,265.22348
1460x283,-587.686,334.91513
1469x253,-575.192,305.7712
1472x161,-563.2721,214.88815
1501x251,-543.91785,307.07452
1508x307,-541.7041,363.27454
1518x185,-519.8655,243.15042
1516x303,-533.4859,360.37332
1528x174,-509.63287,232.70187
1526x264,-520.0484,322.684
1532x210,-509.12207,269.4219
1532x195,-507.7528,254.31606
1362x213,-677.9082,256.21512
1366x318,-684.5269,360.50687
1373x189,-665.2128,232.89247
1441x274,-605.0101,323.7773
1453x170,-583.4007,221.38348
1461x191,-577.2902,243.8763
1491x201,-549.14764,256.651
1503x138,-530.1889,194.32489
1521x167,-515.3397,224.89383
1383x177,-653.5752,221.90656
1402x145,-631.77185,191.64682
1405x173,-631.3554,220.11478
1433x199,-606.6166,248.28848
1475x317,-575.1752,370.00653
1481x216,-560.43774,270.42523
1387x233,-655.60834,278.38553
1439x215,-601.6667,265.1394
1444x303,-605.2405,353.36896
1465x145,-568.70294,198.0348
1502x237,-541.1464,293.07358
1530x301,-519.31604,360.00998
1351x195,-687.4925,237.2086
1441x196,-597.70276,246.41136
1450x243,-593.5119,294.5275
1457x264,-588.48315,316.11752
1472x234,-570.38007,287.81168
1490x162,-546.2647,217.86018
1492x254,-552.7871,309.37735
1497x295,-551.75916,350.7528
1514x283,-533.109,339.95987
1527x243,-517.0412,301.20892
1351x72,-675.79425,114.12578
1352x-25,-665.34784,18.303873
1369x16,-651.9979,60.15036
1377x76,-649.7702,120.79195
1385x-48,-630.4975,-1.8877296
1391x116,-640.4362,161.76628
1392x86,-635.8061,132.25201
1396x21,-625.694,68.41739
1402x96,-627.3979,143.00278
1412x-16,-606.16046,33.293713
1419x50,-605.67554,99.20675
1440x23,-582.47125,74.57349
1437x2,-583.3937,52.786125
1436x86,-592.57385,136.52957
1440x66,-586.71295,116.55788
1464x27,-558.9359,80.58394
1465x-3,-555.3574,50.914574
1466x-58,-548.61743,-4.0676193
1466x76,-561.6515,129.17128
1483x27,-539.8885,82.7738
1498x39,-526.4017,95.90873
1501x-48,-515.1203,9.467206
1501x107,-529.41205,163.87935
1504x88,-525.0743,144.98143
1506x-67,-508.14954,-9.076433
1512x12,-509.87067,69.764175
1510x62,-516.0643,119.41981
1513x-18,-506.15222,40.13254
1514x44,-510.8753,101.8066
1525x-71,-488.66553,-10.732769
1525x-26,-492.60696,33.203487
1529x88,-500.3069,147.3961
1530x64,-496.32642,124.12826
1358x85,-670.12946,128.58919
1357x1,-662.6991,44.181812
1363x41,-660.6753,85.08257
1364x90,-664.3727,133.80238
1410x-45,-605.59393,3.5720682
1444x-24,-573.82227,27.71508
1457x85,-571.2177,137.96457
1472x54,-553.4428,107.94795
1479x-34,-537.74695,21.402811
1513x82,-514.9036,140.28445
1399x51,-626.3253,98.01773
1419x-26,-598.9756,23.23788
1432x62,-594.5174,111.773926
1440x101,-589.78076,152.40085
1521x-50,-494.4663,8.945471
1373x35,-650.5208,79.585236
1375x-15,-643.735,30.591139
1461x109,-569.8998,161.71805
1515x118,-517.1642,176.01712
1536x-5,-483.84555,55.12413
1373x-1,-647.1152,43.960094
1412x74,-615.1595,121.91105
1418x4,-602.52356,53.699883
1424x-10,-595.0099,40.24192
1434x29,-588.74664,79.25627
1473x26,-549.52185,79.95869
1530x-14,-489.55865,46.023346
1366x-172,-637.2023,-127.26767
1367x-157,-637.4966,-112.22951
1372x-242,-624.8157,-195.85168
1373x-197,-627.5611,-151.59146
1384x-105,-625.63196,-58.11193
