,X,Y
-2972x3164,-831.5315,-561.9116
-2961x3123,-820.2529,-602.54956
-2961x3052,-820.7351,-673.74634
-2958x3082,-818.0447,-643.7644
-2946x3188,-805.3967,-537.2446
-2932x3086,-791.85474,-639.1553
-2936x3056,-795.8003,-669.92993
-2906x3088,-765.36646,-637.5305
-2906x3192,-765.44824,-533.88525
-2906x3035,-765.8977,-690.427
-2905x3206,-764.2544,-519.2449
-2906x3156,-765.3635,-569.0757
-2888x3120,-747.36865,-605.9082
-2888x3153,-747.77295,-572.4346
-2878x3103,-738.07446,-622.6472
-2873x3130,-732.3533,-595.01807
-2875x3092,-734.1321,-633.1548
-2860x3174,-719.2385,-551.6238
-2859x3189,-718.29736,-536.85913
-2852x3152,-711.3689,-573.4636
-2849x3079,-708.6521,-646.3716
-3004x3046,-863.8335,-679.44995
-2993x3104,-852.16797,-621.42847
-2977x3181,-836.77905,-544.63477
-2952x3173,-811.8103,-552.88086
-2943x3034,-802.5303,-691.3906
-2910x3177,-769.7439,-548.4241
-2878x3187,-737.7783,-538.376
-3003x3078,-862.6433,-647.4846
-2976x3032,-835.97705,-693.614
-2973x3124,-832.61743,-601.9509
-2966x3142,-825.27856,-583.9026
-2955x3045,-815.0603,-680.74243
-2889x3136,-748.3181,-589.4595
-2965x3180,-824.58984,-545.32056
-2940x3202,-799.95557,-523.7068
-2928x3161,-787.39453,-564.3086
-2859x3129,-718.1035,-596.01636
-2858x3198,-717.8911,-527.59326
-3030x3279,-889.2073,-446.92236
-3031x3302,-890.1328,-423.91284
-3027x3237,-886.9258,-488.0459
-3019x3261,-879.01196,-464.8037
-3016x3306,-875.99146,-419.32104
-3002x3359,-861.3804,-366.3037
-3001x3300,-860.46606,-425.93994
-2988x3238,-847.6467,-487.9121
-2991x3316,-850.1362,-409.88623
-2991x3276,-850.3059,-449.43164
-2989x3379,-848.70166,-346.87817
-2979x3333,-838.5398,-392.2776
-2974x3250,-833.7112,-475.20996
-2968x3391,-827.3401,-334.58643
-2960x3334,-819.86255,-391.64087
-2950x3275,-809.9988,-450.4082
-2940x3299,-799.1526,-426.4331
-2945x3316,-804.3015,-409.01538
-2934x3372,-793.4458,-353.60132
-2935x3245,-794.52026,-480.88013
-2924x3321,-783.4651,-404.94507
-2922x3356,-781.291,-369.6731
-2927x3336,-786.77686,-389.9485
-2912x3246,-771.17017,-479.02686
-2906x3237,-765.9065,-488.56982
-2910x3303,-769.2136,-422.49072
-2905x3311,-764.8706,-414.66577
-2904x3395,-763.5525,-330.0337
-2900x3249,-759.12305,-476.00342
-2894x3273,-754.03467,-452.66895
-2892x3285,-751.4175,-440.6731
-2876x3325,-735.9343,-400.5327
-2870x3343,-729.8235,-382.02832
-2869x3257,-728.13525,-468.6848
-2869x3400,-728.3801,-325.4536
-2860x3232,-719.54395,-493.6809
-2861x3400,-720.2595,-325.40283
-2857x3289,-716.9595,-436.48462
-2850x3273,-709.0925,-452.0359
-2847x3243,-706.3013,-482.78174
-3031x3261,-890.8904,-464.34058
-3021x3369,-880.65454,-356.92627
-3008x3243,-867.291,-482.10522
-2993x3226,-853.07324,-499.3474
-2972x3298,-831.5591,-427.86328
-2966x3292,-825.2471,-433.1704
-2915x3259,-774.48096,-466.77808
-2999x3350,-858.52783,-375.27246
-2947x3264,-806.17676,-461.45752
-2872x3315,-731.78125,-410.85767
-2872x3396,-731.1587,-329.94067
-2952x3331,-811.5034,-394.97778
-2917x3277,-776.969,-448.3816
-2903x3366,-763.0659,-359.98486
-2875x3304,-734.91895,-421.46118
-3030x3427,-889.3418,-298.7173
-3022x3498,-881.4663,-227.89575
-3025x3551,-884.8574,-174.71533
-3014x3523,-873.10156,-202.77808
-3004x3595,-863.3533,-130.84888
-3002x3587,-861.6848,-138.24097
-2999x3558,-858.33496,-167.15356
-2979x3530,-838.6211,-195.61816
-2972x3453,-831.4138,-272.08398
-2971x3493,-830.9431,-232.78882
-2970x3555,-829.667,-170.39331
-2969x3479,-828.9829,-246.60156
-2967x3574,-826.31616,-151.92163
-2956x3438,-815.8623,-287.56323
-2943x3601,-802.13477,-124.798096
-2939x3513,-798.52734,-212.9104
-2935x3539,-794.843,-186.86206
-2936x3432,-795.3938,-293.34106
-2936x3461,-795.5388,-264.92334
-2926x3592,-785.8384,-133.86597
-2927x3468,-786.35156,-257.34253
-2924x3602,-783.9375,-123.64404
-2917x3550,-776.1577,-175.80054
-2917x3496,-776.19556,-229.13599
-2912x3563,-772.073,-162.09521
-2912x3504,-771.4177,-221.41284
-2910x3554,-769.5447,-171.34595
-2898x3606,-757.1035,-119.84277
-2895x3444,-754.6775,-281.7202
-2891x3513,-750.9485,-212.28271
-2881x3454,-740.15137,-271.5891
-2863x3607,-722.9426,-118.61133
-2864x3589,-723.47534,-136.39355
-2861x3483,-720.15845,-242.63843
-2855x3499,-714.62036,-226.02515
-2851x3488,-710.1904,-237.41992
-2848x3443,-707.3877,-282.29517
-2844x3543,-703.7329,-182.31274
-3024x3566,-883.28174,-159.5874
-3009x3482,-869.0144,-243.99756
-3007x3473,-866.1008,-252.89282
-2998x3535,-857.2849,-190.38892
-2961x3510,-820.73315,-215.2854
-2859x3444,-718.78955,-281.75708
-2985x3601,-844.4502,-124.88403
-2964x3547,-823.2173,-178.38232
-2945x3584,-804.60547,-141.5083
-2893x3497,-752.43823,-228.74902
-2877x3541,-736.18555,-184.16797
-3027x3529,-886.4783,-196.28027
-3017x3551,-876.6885,-174.48755
-3001x3451,-860.3203,-274.12256
-2954x3508,-813.7383,-217.87671
-2955x3568,-815.0447,-157.85669
-2909x3472,-768.80396,-253.27295
-2871x3475,-730.916,-250.32837
-3025x3774,-884.3718,48.618652
-3021x3739,-880.4263,13.379639
-3021x3747,-880.396,21.876709
-3017x3693,-876.9397,-32.63037
-3020x3636,-879.1572,-89.194824
-3017x3701,-876.958,-24.843018
-3016x3803,-875.1958,77.75903
-3013x3652,-872.4851,-73.025635
-3004x3703,-863.5027,-22.539062
-3004x3659,-863.53735,-66.58154
-2998x3777,-857.4126,51.248047
-2995x3659,-854.64087,-66.24902
-2994x3637,-853.68506,-88.60425
-2982x3802,-841.87134,76.09839
-2981x3707,-841.03784,-18.256104
-2975x3724,-834.9651,-1.0112305
-2972x3736,-831.29443,10.872559
-2958x3784,-817.3811,58.261963
-2956x3775,-815.6089,49.8208
-2953x3680,-812.12134,-45.461426
-2954x3762,-813.6638,36.356934
-2943x3693,-802.15063,-32.30127
-2941x3718,-800.8606,-7.6210938
-2924x3734,-783.89746,8.705566
-2921x3632,-780.81006,-93.64258
-2919x3728,-778.90405,2.855957
-2914x3801,-773.3728,75.061035
-2910x3791,-769.22705,65.76587
-2910x3755,-769.1018,29.632812
-2906x3652,-765.75977,-73.52539
-2902x3633,-761.3086,-92.26318
-2896x3709,-755.38257,-16.582764
-2894x3633,-753.36084,-92.923584
-2891x3768,-750.5508,42.853027
-2886x3656,-745.3159,-69.00122
-2865x3647,-724.2561,-78.34839
-2860x3795,-719.8435,69.39331
-2852x3621,-711.72705,-104.56445
-2848x3805,-707.39136,79.01343
-2999x3681,-858.2551,-44.832764
-2970x3759,-830.0217,33.599854
-2963x3789,-822.46436,63.717773
-2929x3782,-788.59644,56.822266
-2906x3745,-765.999,19.733398
-2873x3728,-732.8469,2.1669922
-2867x3733,-727.0427,7.444824
-2987x3692,-846.98584,-33.07129
-2966x3696,-826.05664,-29.310791
-2945x3799,-804.1814,73.447266
-2945x3738,-804.40454,12.637939
-2920x3673,-779.42236,-52.66455
-2877x3641,-736.5564,-84.18237
-2851x3626,-710.3916,-99.30762
-2851x3807,-710.3904,81.0105
-2981x3740,-840.2976,14.417969
-2889x3759,-748.7827,33.46216
-2870x3676,-729.7307,-49.345947
-2860x3622,-719.4678,-103.52368
-3017x3682,-876.52856,-43.97827
-2960x3658,-819.22266,-67.24756
-2947x3711,-806.6741,-14.144775
-2926x3766,-785.65625,40.707764
-2869x3669,-728.9082,-56.910645
-2865x3772,-724.6006,46.856445
-3026x3852,-885.3096,126.430664
-3020x3869,-879.41064,143.72534
-3009x3997,-868.855,271.02588
-3007x3897,-866.70996,171.95044
-3005x3906,-865.05054,180.54224
-2992x3850,-851.82837,124.47876
-2991x3887,-850.30005,161.38403
-2987x3916,-846.8308,190.23242
-2986x4002,-845.6743,276.5105
-2968x3891,-827.7241,165.62427
-2966x4005,-825.5698,279.26733
-2963x3975,-822.9026,249.78711
-2957x3955,-816.5591,229.72339
-2955x3924,-814.1206,198.82251
-2946x3951,-805.7776,225.3628
-2932x3987,-791.59424,261.20825
-2923x3923,-782.56274,197.82446
-2925x3851,-784.3418,125.15796
-2922x3828,-781.29346,102.723145
-2915x3923,-774.1365,197.05664
-2917x3883,-776.3474,157.28271
-2909x3905,-768.7612,179.31934
-2907x3950,-766.9839,224.00952
-2909x3980,-768.21606,254.36768
-2905x3862,-764.4839,136.81201
-2889x3868,-748.8364,142.51929
-2886x3875,-745.8335,149.51831
-2873x3850,-732.22925,124.48291
-2869x3941,-728.4426,215.22339
-2859x3860,-718.09326,134.1643
-2852x3997,-711.28,271.0896
-2849x3902,-709.0227,176.78955
-2849x3887,-708.64014,161.14551
-2980x3913,-839.87964,187.84375
-2970x3967,-829.2009,241.6665
-2950x4003,-809.38354,277.3064
-2945x3890,-804.7478,164.50146
-2946x3934,-805.35254,208.17505
-2858x3930,-717.35815,204.02173
-2980x3867,-839.4365,141.60693
-2974x3953,-833.1946,227.75366
-2967x3902,-826.345,176.67676
-2940x3841,-799.4695,115.83154
-2930x3963,-789.8032,237.09277
-2859x3884,-718.1626,158.4187
-3026x3975,-885.74585,249.22388
-3027x3984,-886.6035,258.8938
-2997x3942,-856.7258,216.1753
-2995x3833,-854.9971,107.011475
-2959x3964,-818.6321,238.91577
-2917x4006,-776.3872,280.51855
-2876x3832,-736.04785,106.16138
-3034x4136,-893.39136,410.7893
-3028x4032,-887.6201,306.40234
-3024x4194,-883.50366,468.22974
-3016x4071,-876.05786,345.12207
-3014x4203,-873.7434,477.4817
-3015x4081,-874.501,355.79443
-3016x4175,-875.3955,449.94556
-3001x4135,-860.74756,409.2307
-2997x4041,-856.52466,315.37305
-2997x4166,-857.0156,440.18872
-3000x4063,-859.9905,337.84326
-2992x4023,-851.42065,297.04297
-2989x4125,-848.5386,399.4348
-2985x4158,-844.7761,432.2146
-2987x4115,-846.4712,389.19165
-2987x4208,-846.27246,482.19507
-2981x4047,-840.76416,321.00415
-2974x4111,-833.85864,385.45532
-2974x4161,-833.4448,435.01733
-2970x4188,-829.3967,462.60913
-2967x4064,-826.13916,338.20825
-2960x4100,-819.43384,374.12183
-2957x4139,-816.5886,413.92554
-2954x4205,-813.84375,479.761
-2950x4048,-809.8711,322.36426
-2944x4136,-803.57983,410.30737
-2947x4062,-806.1411,336.7351
-2938x4163,-797.3191,437.9607
-2940x4185,-799.41895,459.74146
-2937x4133,-796.4165,407.43433
-2937x4058,-797.0303,332.21973
-2932x4035,-791.647,309.3689
-2917x4166,-776.92676,440.7058
-2918x4102,-777.12866,376.6277
-2914x4184,-773.13696,458.37134
-2912x4210,-772.04004,484.14575
-2903x4181,-762.8396,455.42944
-2907x4050,-766.59985,324.77026
-2900x4141,-759.73926,415.68823
-2904x4193,-763.5488,467.72192
-2899x4081,-758.10864,355.55322
-2900x4105,-759.3423,379.07056
-2881x4065,-741.0491,339.49634
-2871x4119,-730.08105,393.82007
-2864x4028,-723.6792,302.38135
-2858x4167,-717.81714,441.85083
-2856x4031,-715.5061,305.82812
-2857x4139,-716.5322,413.91724
-2850x4074,-709.6953,348.438
-3015x4030,-874.33813,304.6499
-3003x4117,-862.86426,391.9685
-2974x4168,-833.7156,442.78735
-2955x4088,-814.3616,362.43115
-2929x4156,-789.0737,430.22485
-2966x4131,-825.36914,405.1892
-2875x4185,-734.9614,459.85522
-2865x4083,-724.2146,357.11768
-3008x4109,-867.9065,383.61255
-2876x4178,-735.6179,452.95483
-2864x4109,-723.6809,383.2107
-3008x4124,-867.53076,398.32446
-2919x4127,-778.9568,401.24585
-2867x4052,-726.9365,326.02295
-2845x4192,-704.5874,466.44604
-2875x4167,-734.7612,441.29663
-3025x4335,-884.19434,609.80493
-3019x4405,-879.0759,679.594
-3004x4319,-863.9741,593.3435
-3001x4403,-861.0415,677.3689
-2997x4261,-856.39575,535.1897
-2989x4358,-849.022,632.0823
-2989x4391,-848.52026,665.8723
-2984x4336,-844.0718,610.50757
-2979x4244,-838.92236,518.5867
-2976x4382,-835.697,656.10864
-2964x4330,-823.59814,604.05786
-2959x4227,-818.905,501.52173
-2955x4257,-815.0559,531.05884
-2947x4272,-806.375,546.6267
-2941x4275,-800.93164,549.3474
-2934x4308,-793.81665,582.1013
-2927x4268,-786.44653,542.8718
-2921x4383,-780.08716,657.76685
-2916x4248,-775.66846,522.8269
-2912x4271,-771.42554,545.61646
-2909x4223,-768.1084,497.04077
-2907x4373,-766.5808,647.7317
-2902x4341,-761.8413,615.87964
-2892x4327,-751.21875,601.4822
-2887x4312,-746.6199,586.2595
-2886x4267,-745.9419,541.2566
-2885x4401,-744.71094,675.885
-2878x4308,-737.97485,582.2258
-2871x4354,-730.57324,628.4363
-2864x4232,-723.33496,506.8235
-2860x4331,-719.6079,605.2073
-2863x4349,-722.093,623.8899
-2852x4377,-711.0823,651.5027
-3024x4268,-883.9968,542.92456
-3004x4288,-863.17163,562.12573
-2998x4313,-857.5596,587.5559
-2954x4362,-813.14185,636.5896
-2950x4322,-809.49414,596.6238
-2900x4245,-759.21826,519.7356
-2859x4258,-719.0437,532.25366
-3024x4359,-883.99854,633.53
-2997x4362,-856.8384,636.0198
-2901x4408,-760.54224,682.56714
-2892x4285,-751.7893,559.09937
-2887x4386,-746.87573,660.13745
-2884x4289,-743.7429,563.3191
-2859x4396,-718.76025,670.4651
-2985x4256,-844.54785,530.86646
-2969x4265,-828.55884,539.8616
-2915x4362,-774.9912,636.77954
-2895x4223,-754.3943,497.79663
-3026x4312,-885.9707,586.98706
-3000x4411,-859.92285,685.4407
-2939x4252,-798.1238,526.7561
-3031x4451,-890.25415,725.5891
-3024x4516,-883.46655,790.00903
-3022x4482,-881.906,756.75024
-3020x4591,-879.2815,865.3303
-3021x4562,-880.9761,836.87915
-3018x4536,-877.7024,810.0222
-3007x4577,-866.59595,851.9802
-2999x4469,-858.91675,743.1892
-2994x4592,-853.31055,866.468
-2993x4485,-852.21704,759.35767
-2984x4554,-843.25244,828.3987
-2980x4523,-839.33496,797.2068
-2976x4447,-835.5652,720.99976
-2968x4432,-827.4243,706.9978
-2967x4474,-826.20337,748.1565
-2965x4532,-824.7029,806.70435
-2962x4463,-821.91675,737.2063
-2956x4587,-815.5149,861.10767
-2953x4573,-812.89526,847.1565
-2950x4596,-810.04395,870.1531
-2941x4428,-800.89087,702.7302
-2937x4553,-796.2307,827.5886
-2927x4605,-786.9763,879.1155
-2921x4556,-780.8157,830.4968
-2922x4492,-781.8147,766.3611
-2915x4466,-774.63574,740.40015
-2911x4529,-770.8501,803.94946
-2904x4569,-763.68164,843.25854
-2901x4505,-760.5239,779.42065
-2891x4587,-750.4612,861.0647
-2881x4515,-740.48584,789.5808
-2871x4427,-730.2407,701.50415
-2873x4522,-732.9175,796.302
-2869x4420,-728.4094,694.8645
-2866x4475,-725.81396,749.1575
-2863x4446,-723.01685,720.1184
-2855x4587,-714.25757,861.2615
-2852x4567,-711.87695,841.57446
-2852x4460,-711.969,734.04565
-2971x4501,-830.7717,775.26587
-2970x4586,-829.1113,860.5564
-2874x4562,-733.4612,836.3352
-2864x4554,-723.8181,828.906
-2862x4434,-721.5625,708.81177
-2857x4501,-716.8887,775.85376
-3001x4485,-860.6101,759.5325
-2996x4553,-855.81665,827.0842
-2988x4569,-847.6575,843.7888
-2983x4459,-842.33765,733.8982
-2938x4432,-797.48,706.9441
-2937x4532,-796.6736,806.58276
-2924x4589,-783.5498,863.1843
-2907x4511,-766.2295,785.22046
-2899x4551,-758.5969,825.19604
-2855x4528,-714.938,802.67896
-2954x4522,-813.478,796.4822
-2943x4538,-802.3613,812.6008
-2894x4466,-753.86597,740.32886
-2869x4543,-728.58813,817.93384
-3005x4503,-864.65356,777.57007
-2978x4443,-837.3711,717.3157
-2961x4491,-820.5759,765.35425
-2955x4552,-814.5,826.3352
-2943x4424,-802.88696,698.28296
-2897x4520,-756.51,794.44946
-2881x4495,-740.94385,769.2312
-2847x4596,-706.80444,870.87524
-2831x4500,-691.0403,774.4885
-2826x4463,-685.697,737.75415
-2819x4503,-679.0376,777.17114
-2817x4583,-676.60425,857.30444
-2815x4478,-674.926,752.06665
-2813x4598,-672.895,872.93384
-2814x4565,-673.77954,839.62085
-2812x4538,-671.85034,812.1384
-2810x4495,-669.9675,769.3894
-2807x4431,-666.3772,705.87964
-2794x4444,-653.4868,718.72095
-2790x4594,-649.52734,868.8396
-2790x4600,-649.34424,874.469
-2789x4430,-648.80884,704.4275
-2788x4524,-647.3987,798.63306
-2786x4462,-645.22656,736.80396
-2777x4441,-637.07104,715.1448
-2770x4522,-629.5781,796.9636
-2768x4550,-627.12524,824.2644
-2759x4581,-618.8867,855.65405
-2749x4513,-608.4983,787.68286
-2746x4536,-605.84326,810.23267
-2737x4563,-596.9617,837.011
-2731x4470,-590.28955,744.24634
-2728x4436,-587.1255,710.66675
-2721x4494,-581.0691,768.45874
-2706x4537,-565.28687,811.3655
-2700x4457,-560.00366,731.0935
-2695x4481,-554.2388,755.0901
-2692x4424,-551.27856,698.55786
-2670x4537,-529.75757,811.02466
-2663x4464,-522.1555,738.59644
-2653x4545,-512.1548,819.5906
-2779x4511,-638.40845,785.45386
-2722x4520,-581.85815,794.33765
-2721x4442,-580.65625,716.7932
-2696x4448,-555.86475,722.824
-2659x4538,-518.2036,812.1394
-2652x4603,-511.80615,877.6428
-2648x4478,-507.31372,752.85034
-2823x4555,-682.2737,829.9226
-2811x4514,-670.61523,788.84937
-2726x4529,-585.6023,803.53296
-2696x4473,-555.875,747.5569
-2672x4505,-531.1421,779.2468
-2660x4588,-519.3093,862.57104
-2792x4548,-651.5879,822.32886
-2727x4597,-587.00586,871.7908
-2728x4592,-588.0073,866.4109
-2686x4444,-545.5945,718.1472
-2674x4606,-533.14136,880.81274
-2832x4511,-691.948,785.2844
-2820x4427,-679.76514,701.74194
-2815x4484,-674.0825,758.65796
-2812x4454,-671.28,728.3943
-2761x4540,-620.8677,814.5925
-2756x4563,-615.3589,837.8938
-2694x4575,-553.9895,849.8342
-2669x4454,-528.4873,728.09985
-2821x4368,-680.3467,642.4905
-2817x4401,-676.66187,675.33813
-2816x4338,-675.1394,612.47
-2813x4259,-672.155,533.98315
-2813x4225,-672.24097,499.05054
-2804x4237,-663.1389,511.52222
-2800x4389,-660.0288,663.09985
-2796x4354,-655.1172,628.9529
-2793x4310,-652.52295,584.4778
-2790x4347,-649.1399,621.52466
-2789x4243,-648.5486,517.48755
-2787x4258,-646.698,532.2146
-2786x4226,-645.3672,500.89624
-2780x4316,-639.1094,590.65015
-2769x4386,-628.4861,660.698
-2772x4353,-631.5376,627.27905
-2764x4250,-623.81104,524.83325
-2760x4398,-619.5034,672.5901
-2757x4224,-616.4536,498.44263
-2754x4261,-613.593,535.9431
-2747x4323,-606.09766,597.31177
-2748x4291,-607.16675,565.4392
-2744x4272,-603.4802,546.35034
-2743x4406,-602.93604,680.969
-2738x4302,-597.60767,576.23804
-2738x4270,-597.2229,544.9304
-2724x4286,-583.6482,560.3186
-2724x4261,-583.7959,535.97485
-2716x4237,-575.0952,511.8562
-2713x4358,-572.8657,632.07104
-2707x4245,-566.8274,519.6853
-2700x4307,-559.19824,581.073
-2691x4279,-550.67847,553.66675
-2685x4369,-544.71216,643.6384
-2671x4238,-530.71826,512.9592
-2657x4363,-516.92554,637.7434
-2658x4348,-517.7075,622.9275
-2655x4235,-514.5886,509.49976
-2656x4262,-515.82007,536.5115
-2655x4324,-514.2263,598.1936
-2654x4395,-513.48,669.30835
-2656x4285,-515.36255,559.5325
-2647x4280,-506.8003,554.6008
-2828x4309,-687.1089,583.76294
-2829x4340,-688.46533,614.7815
-2824x4284,-683.6902,558.5027
-2811x4307,-670.8281,581.9436
-2696x4339,-555.6216,613.91675
-2780x4408,-639.78467,682.4241
-2757x4282,-617.0508,556.6721
-2740x4370,-599.7417,644.19214
-2715x4310,-574.7256,584.3181
-2696x4369,-555.761,643.02856
-2696x4258,-555.30786,532.5935
-2677x4256,-536.2258,530.69995
-2814x4273,-673.709,547.79614
-2791x4297,-650.6509,571.39136
-2775x4276,-634.4717,550.3948
-2768x4261,-628.0554,535.7488
-2766x4329,-625.4121,603.7864
-2755x4245,-614.6824,519.1106
-2748x4326,-607.93506,600.2449
-2667x4378,-526.4551,652.28687
-2812x4127,-671.90063,401.92798
-2812x4165,-672.0298,439.22583
-2805x4046,-664.1555,320.47583
-2806x4196,-665.6633,470.2483
-2794x4031,-653.155,305.82056
-2783x4104,-642.989,378.03638
-2777x4126,-636.5493,400.93872
-2772x4046,-631.4839,320.09985
-2769x4137,-628.6836,411.63354
-2767x4098,-626.65576,372.6399
-2762x4058,-621.7827,332.68213
-2755x4077,-614.26196,351.56592
-2750x4202,-609.35254,476.3069
-2750x4025,-609.9429,299.03833
-2747x4178,-606.21533,452.17163
-2740x4159,-599.6428,433.7649
-2741x4028,-600.6626,302.31592
-2734x4118,-593.51636,392.41528
-2731x4183,-591.03125,457.31665
-2730x4083,-590.0271,357.417
-2727x4112,-586.37744,386.80835
-2715x4064,-574.9861,338.9441
-2717x4093,-576.5388,367.01074
-2716x4205,-575.5598,479.1433
-2705x4175,-564.29736,449.64233
-2698x4050,-557.5864,324.3313
-2696x4023,-555.1387,297.24585
-2687x4187,-546.65015,461.66333
-2691x4045,-550.7212,319.63403
-2677x4031,-536.10376,305.93262
-2669x4133,-528.7268,407.0193
-2657x4078,-516.58594,352.21948
-2660x4136,-519.7905,410.91382
-2658x4038,-517.5254,312.98022
-2652x4026,-511.55444,300.12817
-2830x4079,-690.0161,353.08765
-2827x4170,-686.9829,444.97583
-2781x4160,-640.15234,434.07056
-2748x4099,-607.1079,373.85425
-2709x4192,-568.8479,466.3147
-2690x4129,-549.85156,403.0349
-2659x4189,-518.6489,463.15015
-2657x4175,-517.05273,449.6106
-2822x4106,-681.55835,380.01782
-2806x4150,-665.572,424.3728
-2790x4171,-649.48926,445.5774
-2786x4199,-645.69727,473.7644
-2780x4061,-639.2261,335.36426
-2767x4043,-626.0996,317.92554
-2755x4129,-615.0039,403.21606
-2753x4191,-612.8733,465.6184
-2735x4144,-595.03955,418.3191
-2720x4176,-579.958,450.96753
-2701x4123,-560.1941,397.82837
-2698x4100,-557.34766,374.8557
-2696x4208,-555.11255,482.0642
-2688x4100,-547.6931,374.84302
-2816x4059,-675.718,333.74365
-2787x4074,-646.49854,348.25342
-2668x4107,-527.2124,381.35474
-2661x4107,-520.13965,381.42407
-2778x4031,-637.38574,305.81665
-2762x4025,-621.7058,299.3308
-2734x4030,-593.5029,304.88086
-2722x4047,-581.886,321.45093
-2719x4135,-578.59033,409.24585
-2703x4147,-562.1316,421.86548
-2694x4190,-553.239,464.50952
-2670x4152,-529.4641,426.79175
-2662x4125,-521.54785,399.66626
-2653x4052,-512.45703,326.7146
-2652x4115,-511.26733,389.60767
-2830x3972,-689.11255,246.38574
-2827x3927,-686.4822,201.86157
-2826x3985,-685.7112,259.99536
-2822x3853,-681.42334,127.1875
-2820x3866,-679.5176,140.61108
-2816x3841,-675.34033,115.50244
-2818x3995,-677.353,269.28784
-2814x3958,-673.8562,232.67871
-2812x3903,-671.093,177.75415
-2810x3986,-669.5774,260.11328
-2809x3896,-668.5913,170.24121
-2808x3866,-667.2351,140.02734
-2801x3858,-660.46924,132.52734
-2796x3966,-655.3274,240.20361
-2795x3841,-654.3191,115.86279
-2796x3823,-656.0112,97.97534
-2792x3945,-652.0713,219.90503
-2790x3936,-649.3723,210.5852
-2786x3895,-645.68896,169.95581
-2788x3992,-648.0337,266.61377
-2776x3844,-635.08154,118.50513
-2770x3887,-629.7119,161.32959
-2752x3977,-611.0781,251.89307
-2747x3877,-606.50195,151.53906
-2742x3851,-601.18774,125.99829
-2737x3999,-596.7168,273.6477
-2733x3934,-592.24756,208.69751
-2733x3921,-592.208,195.73047
-2730x3868,-589.44727,142.8291
-2721x3890,-580.9983,164.89917
-2715x3847,-574.0864,121.46069
-2712x3949,-571.6279,223.58032
-2717x4003,-576.1521,277.06006
-2713x3921,-572.3943,195.30762
-2702x4009,-561.7925,283.23096
-2701x3902,-560.3025,176.00122
-2697x3834,-556.4031,108.53418
-2691x3955,-550.84375,229.67822
-2681x3988,-540.77637,262.677
-2680x3906,-539.7351,180.62183
-2676x3977,-535.751,251.80396
-2661x3858,-521.01807,132.77783
-2662x3964,-522.07275,238.09082
-2653x3831,-512.92847,105.322754
-2653x3982,-512.4031,256.81445
-2649x3922,-508.3579,196.81958
-2651x3947,-510.636,221.2063
-2832x3834,-691.0852,108.09009
-2779x3903,-638.81494,177.20581
-2759x3915,-618.54126,189.27148
-2758x3968,-617.63794,242.65991
-2746x3836,-605.14307,110.79053
-2722x3845,-581.69165,119.01465
-2716x3935,-575.38306,209.5503
-2687x3965,-546.676,239.3872
-2681x3922,-540.1926,196.32373
-2799x3911,-658.2388,185.7898
-2753x3849,-612.82544,123.46582
