,X,Y
-2867x-416,-820.41675,-540.4602
-2854x-324,-808.6273,-448.1368
-2846x-294,-800.53674,-417.76648
-2844x-410,-797.8083,-533.7835
-2840x-269,-795.4857,-392.7539
-2840x-309,-795.01886,-432.8105
-2827x-301,-781.6241,-425.35785
-2822x-282,-777.45325,-406.30664
-2820x-309,-774.58466,-432.67337
-2823x-412,-776.7589,-535.5671
-2819x-352,-773.1259,-476.19666
-2807x-438,-760.64197,-561.6547
-2803x-334,-757.4541,-457.7876
-2802x-321,-756.7331,-444.82224
-2789x-358,-743.6533,-481.1393
-2787x-393,-740.6539,-516.90204
-2776x-381,-730.54315,-504.15775
-2776x-364,-730.23694,-487.6264
-2767x-324,-721.9549,-447.6997
-2765x-273,-720.1034,-396.5792
-2757x-392,-710.55133,-514.66864
-2753x-366,-707.5069,-489.20422
-2759x-433,-712.24457,-556.2669
-2746x-327,-700.825,-449.81744
-2914x-398,-867.90375,-523.22504
-2909x-266,-864.4362,-390.3684
-2845x-320,-799.8457,-443.99908
-2841x-423,-794.45245,-547.0581
-2814x-293,-769.438,-417.21228
-2808x-373,-762.3059,-496.1993
-2802x-275,-757.6459,-398.55124
-2775x-273,-729.89343,-396.0965
-2910x-330,-864.7193,-454.22217
-2862x-351,-816.40045,-475.26993
-2836x-356,-790.1284,-480.30963
-2808x-429,-761.6791,-552.3472
-2791x-281,-746.4227,-404.06754
-2773x-335,-727.13116,-458.74527
-2753x-407,-706.9462,-530.1846
-2815x-434,-768.30786,-557.58276
-2788x-306,-742.6507,-429.07617
-2909x-285,-863.8635,-410.01907
-2743x-281,-697.8898,-403.56235
-2921x-218,-876.3874,-342.9163
-2912x-161,-867.9529,-285.30707
-2911x-79,-868.6115,-203.3042
-2908x-142,-864.4614,-266.5088
-2903x-188,-859.13855,-312.45956
-2893x-248,-848.14484,-372.41507
-2892x-129,-848.7039,-253.52998
-2885x-201,-840.86066,-325.39508
-2885x-71,-842.4969,-195.07588
-2882x-224,-837.4645,-348.56744
-2877x-247,-832.3553,-371.825
-2877x-153,-833.2031,-277.28876
-2875x-172,-831.6181,-296.575
-2865x-219,-820.7803,-342.8939
-2865x-76,-822.2761,-200.3625
-2863x-93,-819.5969,-216.93535
-2850x-207,-805.672,-330.8288
-2837x-82,-794.03424,-206.34198
-2825x-167,-781.1636,-291.2739
-2823x-238,-778.4703,-361.94534
-2816x-200,-772.2484,-323.9968
-2812x-106,-768.8096,-229.25491
-2800x-208,-756.117,-331.43265
-2799x-106,-755.77045,-229.98877
-2792x-210,-747.65894,-333.64136
-2786x-194,-742.1813,-317.90692
-2790x-157,-746.7205,-280.88004
-2787x-241,-742.26373,-364.15186
-2787x-168,-742.9835,-291.1647
-2783x-106,-739.9438,-229.52383
-2767x-179,-723.5245,-302.75607
-2765x-119,-721.32465,-242.49193
-2760x-220,-716.1882,-342.7848
-2761x-100,-717.7802,-223.22801
-2761x-129,-717.79785,-252.44347
-2748x-154,-704.86664,-277.07532
-2750x-83,-707.023,-206.0942
-2740x-127,-696.7724,-250.1191
-2741x-213,-696.37646,-336.32703
-2742x-100,-698.71814,-223.19026
-2919x-180,-875.56244,-305.07764
-2891x-119,-847.6741,-243.2512
-2890x-143,-846.9287,-267.6964
-2873x-194,-828.92944,-318.7892
-2861x-141,-817.3242,-264.7491
-2852x-152,-808.7869,-275.66397
-2846x-161,-802.37067,-284.6853
-2840x-68,-796.9247,-192.06029
-2919x-116,-876.1852,-241.05672
-2777x-139,-733.6384,-262.08282
-2772x-104,-728.9608,-227.30348
-2771x-136,-727.3373,-259.33478
-2907x-75,-863.9921,-199.39441
-2765x-205,-720.9965,-328.68152
-2886x-229,-842.1416,-353.36237
-2922x70,-880.71954,-54.8965
-2920x-50,-877.6817,-174.77673
-2919x53,-877.76556,-71.450005
-2914x118,-873.0345,-6.9036274
-2912x-14,-869.8612,-138.2755
-2909x103,-867.87994,-21.781149
-2908x28,-866.3311,-96.71257
-2903x133,-862.4396,8.366455
-2900x4,-858.21106,-120.68562
-2894x53,-852.85284,-71.51327
-2893x19,-851.1314,-105.47119
-2876x127,-835.06256,2.8190746
-2876x8,-834.3621,-116.87958
-2866x64,-824.9968,-60.674385
-2871x-35,-828.54755,-159.18486
-2856x80,-815.19244,-44.57119
-2848x70,-806.5916,-54.400673
-2844x99,-803.25226,-25.143858
-2844x0,-801.6718,-124.087585
-2837x-24,-794.944,-148.1064
-2827x30,-785.4508,-94.047615
-2823x76,-781.3058,-47.429756
-2814x95,-772.96606,-28.785315
-2810x-8,-768.2006,-131.76892
-2806x120,-765.31274,-3.2260094
-2792x74,-750.40674,-49.699036
-2789x-3,-746.9243,-126.5811
-2788x-33,-745.5095,-156.41629
-2776x49,-734.7995,-74.255035
-2775x105,-734.1351,-17.889673
-2771x-28,-728.7762,-151.08644
-2768x53,-726.6367,-70.679115
-2763x87,-721.56537,-36.116882
-2760x126,-719.2209,2.892599
-2750x137,-709.0237,14.080444
-2748x8,-706.3353,-115.45485
-2742x-36,-699.5948,-158.80923
-2740x-16,-697.9207,-139.33888
-2742x-23,-699.3888,-146.24776
-2891x128,-850.50977,3.825037
-2858x-26,-815.73987,-150.45499
-2857x13,-815.2635,-110.98987
-2839x72,-797.8236,-51.74276
-2793x117,-752.1537,-6.477333
-2787x30,-745.34375,-93.39821
-2922x93,-880.9727,-32.006775
-2836x57,-794.6207,-67.17387
-2828x120,-787.3219,-4.0999165
-2824x14,-781.9969,-109.78192
-2802x3,-760.1016,-120.72626
-2757x59,-715.34015,-64.27282
-2883x81,-841.7263,-43.793068
-2909x-40,-866.5495,-164.39774
-2829x82,-787.7931,-41.54918
-2814x-29,-771.5936,-153.0146
-2797x96,-756.051,-27.836767
-2764x-41,-721.09265,-164.15445
-2917x169,-876.3923,44.53647
-2908x198,-867.5058,73.75321
-2905x151,-864.91205,25.95684
-2903x283,-864.1806,158.65263
-2901x183,-860.9125,58.73398
-2888x217,-848.6479,92.84823
-2881x260,-841.589,135.7285
-2880x268,-840.7848,143.579
-2878x333,-839.8227,208.76039
-2873x197,-832.497,72.24031
-2862x160,-821.48303,35.90276
-2862x260,-822.4699,135.51686
-2855x314,-815.70013,190.13852
-2848x263,-809.0098,139.34671
-2846x230,-806.40405,105.63864
-2842x286,-802.87244,161.61176
-2836x174,-795.9776,49.98028
-2834x306,-794.6284,181.6836
-2835x230,-795.73126,106.44831
-2831x194,-791.2825,69.842865
-2826x320,-787.19995,196.06612
-2825x280,-785.4123,156.30394
-2822x261,-782.86804,137.52676
-2821x301,-782.0822,177.44308
-2819x182,-778.9364,58.25847
-2817x215,-776.7213,90.86154
-2816x167,-775.4691,42.825592
-2809x306,-770.4773,181.78482
-2800x236,-760.21924,111.91698
-2798x161,-757.3601,37.593544
-2796x178,-755.5821,54.196182
-2786x210,-745.6992,86.97344
-2784x230,-744.1513,106.60333
-2782x294,-743.3457,170.54301
-2779x260,-739.5137,136.88307
-2768x310,-729.2571,186.74901
-2766x189,-725.4226,65.85886
-2764x300,-724.8831,176.60889
-2762x217,-722.34216,93.931274
-2756x250,-716.8031,127.117714
-2755x214,-715.1658,90.438484
-2742x240,-702.2057,116.90267
-2739x182,-699.30896,58.70691
-2925x260,-885.8646,134.72952
-2889x330,-850.1093,205.53609
-2854x281,-815.2424,156.80496
-2792x282,-752.4968,157.99353
-2756x233,-716.21606,109.337906
-2744x309,-704.8856,186.1083
-2903x243,-863.40625,118.53736
-2901x252,-861.7815,127.719795
-2895x184,-855.1531,59.16577
-2892x294,-852.9627,169.34401
-2760x273,-720.4654,150.02876
-2769x169,-728.9679,45.80949
-2897x320,-858.3786,195.26201
-2887x240,-847.2986,115.07279
-2793x209,-753.1981,85.74192
-2767x199,-726.6075,75.72832
-2923x531,-886.7495,405.6775
-2917x412,-879.23566,286.83914
-2881x467,-843.4338,342.82877
-2881x372,-842.7902,247.90121
-2880x496,-842.7115,371.9421
-2872x421,-834.42346,296.43784
-2873x530,-836.38824,405.72006
-2872x382,-833.74426,257.67285
-2865x459,-827.22864,335.03503
-2863x484,-825.7423,360.0798
-2860x432,-822.33264,307.8959
-2859x415,-821.3901,290.57532
-2854x400,-816.2654,275.71283
-2850x427,-812.2762,302.41623
-2838x389,-800.311,265.30438
-2833x478,-796.26074,354.42224
-2825x413,-786.7694,289.5875
-2817x424,-778.83264,300.20078
-2814x356,-775.71967,232.10678
-2805x524,-767.854,400.0513
-2805x447,-767.01495,323.06747
-2801x477,-763.6446,353.38522
-2799x350,-760.09845,226.67755
-2790x480,-752.91644,356.19943
-2788x373,-749.9522,249.32603
-2789x403,-750.88074,279.67624
-2788x421,-750.13,297.5685
-2779x435,-741.83514,311.5241
-2777x427,-738.9138,303.81454
-2773x483,-736.34033,359.72516
-2776x452,-738.7357,328.74734
-2762x382,-723.9568,259.0373
-2766x399,-728.29706,275.37518
-2759x484,-721.836,360.37924
-2755x461,-717.84296,338.03296
-2746x505,-709.3238,382.39044
-2742x448,-704.5124,324.91608
-2738x497,-701.05365,373.9946
-2923x378,-884.97003,253.35117
-2913x382,-874.8881,257.46783
-2861x474,-824.00165,349.44632
-2840x512,-802.7234,387.6801
-2830x507,-792.66644,383.19058
-2819x369,-780.56036,245.32693
-2803x392,-765.0229,268.02014
-2803x513,-766.0418,389.03284
-2773x529,-736.5945,406.05286
-2768x508,-730.70483,384.7902
-2751x481,-713.6605,357.58298
-2914x356,-875.6779,231.12436
-2909x473,-872.01715,347.7926
-2852x522,-815.04675,397.50912
-2851x491,-814.0739,366.81094
-2845x485,-807.4812,360.68762
-2843x450,-805.14484,325.91876
-2819x388,-780.7605,263.98602
-2805x367,-766.87054,243.09755
-2799x455,-761.78217,331.65234
-2795x525,-758.4223,401.54303
-2759x356,-720.97473,232.3574
-2862x370,-823.508,245.38864
-2915x495,-878.41455,370.03452
-2895x403,-857.0451,278.68463
-2850x354,-811.6037,229.75742
-2808x426,-770.6727,302.2212
-2770x516,-733.4307,392.7245
-2753x510,-715.6955,386.52585
-2740x382,-701.43085,259.45926
-2766x462,-729.0352,338.97998
-2764x456,-726.83136,333.17038
-2926x692,-890.5432,566.7719
-2923x572,-886.3087,447.1488
-2909x708,-874.35406,582.79553
-2908x660,-873.0679,535.4971
-2907x605,-871.4824,479.89676
-2905x690,-869.78784,564.9412
-2889x587,-853.2419,462.67657
-2873x617,-836.777,492.3812
-2870x729,-834.94434,605.0818
-2862x606,-826.03284,481.6214
-2861x733,-826.1622,608.91583
-2859x572,-822.60114,447.8794
-2852x695,-817.0091,571.013
-2847x644,-811.2435,519.42957
-2848x712,-812.7866,587.4417
-2832x693,-796.9298,569.3816
-2833x577,-797.0568,453.47583
-2820x638,-783.9834,514.1941
-2813x653,-777.7447,529.02924
-2815x720,-780.0954,595.8616
-2811x683,-775.3996,559.2348
-2808x735,-773.46893,611.15106
-2796x699,-760.71533,575.8073
-2786x724,-751.1635,600.4028
-2780x687,-744.5069,563.7532
-2780x610,-744.12823,486.77768
-2776x603,-740.2986,479.64752
-2773x575,-736.4238,451.42117
-2768x632,-732.4094,508.51474
-2765x556,-728.2487,432.21527
-2754x573,-717.34265,449.7381
-2747x551,-710.1921,427.45282
-2747x725,-712.0834,602.2554
-2744x696,-709.1804,573.31683
-2743x599,-707.07715,476.31485
-2743x564,-706.5123,441.0787
-2892x688,-857.30444,563.702
-2881x729,-846.75574,604.7893
-2873x715,-838.341,590.7843
-2846x604,-810.56226,479.58392
-2841x680,-805.51514,555.9265
-2838x727,-802.8634,602.4813
-2822x669,-786.6824,545.18524
-2812x665,-776.45654,541.0259
-2812x602,-776.199,477.94635
-2802x577,-766.26,453.66336
-2798x672,-763.1917,548.3466
-2763x687,-727.53534,563.9396
-2760x586,-723.5566,462.36728
-2914x711,-879.318,586.34705
-2900x631,-864.7703,506.30423
-2902x730,-867.5614,605.76855
-2874x664,-838.774,539.15643
-2857x698,-822.3376,573.7032
-2832x715,-797.26276,591.46063
-2791x653,-755.0928,529.6233
-2771x660,-735.7348,536.7424
-2760x606,-724.52954,483.08484
-2771x706,-735.96686,582.77057
-2919x618,-883.0073,493.31863
-2897x682,-861.757,557.6601
-2877x564,-840.84644,440.04956
-2855x721,-820.09436,596.45245
-2785x555,-748.5473,431.38474
-2758x699,-723.16144,576.2179
-2747x609,-711.5125,485.66556
-2918x769,-883.72736,643.7801
-2920x876,-886.4905,751.05646
-2911x767,-876.6597,642.34576
-2907x793,-872.6097,668.17316
-2908x918,-875.06866,793.6851
-2908x855,-874.2075,730.10944
-2891x764,-857.17004,639.7481
-2887x856,-853.77234,731.6564
-2887x750,-852.2087,625.53357
-2887x840,-853.3473,715.30994
-2884x894,-850.7236,769.3589
-2881x792,-846.6431,667.48456
-2878x933,-845.2642,808.1713
-2871x890,-837.82263,765.656
-2863x911,-829.98145,787.07556
-2859x766,-824.628,642.05414
-2852x882,-819.21936,758.0204
-2852x821,-818.5604,697.16223
-2845x915,-812.2223,790.9913
-2827x754,-792.38354,630.5458
-2821x924,-788.52167,799.8097
-2825x858,-792.1182,734.4928
-2824x889,-790.7792,764.90607
-2807x758,-772.1804,633.8389
-2807x841,-773.57434,716.9911
-2805x886,-772.0105,762.20685
-2796x923,-763.6013,799.57935
-2795x913,-762.6772,789.5785
-2792x907,-759.454,783.116
-2786x785,-751.89465,661.2544
-2781x804,-746.67053,680.2854
-2780x829,-745.9746,705.91644
-2774x772,-739.6335,648.1453
-2769x920,-736.7214,796.71265
-2766x889,-733.13696,765.68524
-2759x816,-725.5246,692.3037
-2757x783,-722.79663,659.70734
-2750x895,-717.3848,772.24097
-2741x771,-706.55865,648.2465
-2743x916,-709.9357,792.67523
-2919x816,-884.77686,690.9947
-2919x860,-885.4851,735.09656
-2893x790,-858.703,665.1607
-2864x782,-830.2763,657.5847
-2833x784,-798.7453,659.87036
-2813x816,-779.25867,691.7067
-2775x762,-740.37726,638.1061
-2865x794,-830.8636,669.3249
-2852x865,-818.93256,741.08307
-2817x801,-783.5498,677.14355
-2792x798,-758.271,674.03687
-2771x866,-737.27136,742.33044
-2754x867,-720.3764,743.58167
-2852x838,-818.5234,714.0181
-2861x756,-826.9331,631.74835
-2835x769,-800.59735,645.0822
-2830x805,-795.92816,680.98126
-2811x782,-776.52435,658.45685
-2802x897,-768.8147,773.3328
-2794x829,-760.54614,705.3867
-2751x797,-717.04095,673.92615
-2744x783,-709.46704,659.74774
-2915x1026,-883.29034,900.8622
-2907x1092,-876.46906,967.53503
-2906x996,-873.6643,871.71625
-2903x1069,-871.8842,944.0774
-2901x1024,-868.96,899.4608
-2897x991,-864.8029,866.0335
-2890x1106,-859.5118,981.7197
-2888x1039,-856.6711,914.62823
-2888x958,-855.2331,833.17596
-2886x1115,-855.0765,990.77106
-2880x1065,-849.03314,940.16486
-2874x1116,-843.3183,991.6921
-2868x1090,-836.5694,965.9728
-2866x1050,-834.72125,925.8131
-2866x982,-833.6663,858.06714
-2859x1005,-826.7294,880.60565
-2853x1047,-821.4211,922.75476
-2846x1133,-815.29535,1008.3911
-2845x1058,-814.0496,933.97546
-2840x1000,-808.5125,875.9159
-2835x1076,-804.1081,952.0741
-2834x981,-801.50165,856.8932
-2833x1102,-802.1309,978.3883
-2833x958,-801.1465,834.36914
-2832x1120,-800.8633,995.7231
-2815x1063,-783.52594,939.00415
-2815x1055,-783.8547,931.53516
-2811x1028,-778.936,903.9396
-2810x951,-777.7021,827.57684
-2807x1110,-776.12006,985.9683
-2796x995,-763.56006,871.31006
-2792x1070,-760.7181,946.563
-2792x1056,-760.2921,932.52203
-2792x981,-759.755,857.436
-2785x1093,-753.9753,969.0354
-2777x975,-745.13983,851.9133
-2772x1071,-741.2515,948.08356
-2770x954,-737.4577,830.2478
-2768x1063,-736.5909,939.41003
-2761x1095,-730.38574,972.15607
-2757x963,-725.02844,839.334
-2752x986,-720.27966,862.827
-2742x1105,-710.8824,982.1624
-2743x1026,-711.5047,903.033
-2739x957,-706.40094,833.8433
-2738x1125,-707.57654,1001.8809
-2736x1079,-705.2413,955.6716
-2848x1098,-817.0467,973.60974
-2844x978,-811.8799,853.63586
-2826x1039,-794.4846,914.94904
-2755x1072,-723.5185,948.5483
-2745x1091,-714.39856,967.61316
-2881x1082,-849.42816,957.9025
-2861x963,-828.5504,839.1725
-2829x1033,-797.8505,908.7952
-2744x1062,-712.3511,938.56854
-2738x997,-705.9062,873.74115
-2825x961,-793.1603,837.4895
-2824x1024,-792.712,899.85077
-2819x1003,-787.2086,879.0505
-2770x983,-737.8624,859.83887
-2898x1132,-867.15186,1006.83575
-2725x1005,-692.6579,881.6577
-2723x1078,-692.14874,954.7978
-2716x978,-683.8565,855.03467
-2712x1018,-680.2082,894.9757
-2716x1121,-685.0764,998.33984
-2707x1068,-676.19556,944.85724
-2706x1044,-674.2898,921.75726
-2695x1120,-664.4566,996.95514
-2686x1076,-655.28406,953.4929
-2678x1102,-647.155,979.6245
-2679x1020,-647.0904,897.37585
-2669x959,-636.30865,836.8053
-2667x983,-635.3887,860.5867
-2657x1065,-626.21893,942.8337
-2638x974,-606.33527,852.4024
-2635x1071,-604.26495,948.55554
-2637x1026,-605.3847,903.99316
-2627x954,-595.055,832.25934
-2627x1027,-595.29224,905.28796
-2621x1049,-589.97034,927.1021
-2605x1070,-573.9394,948.6558
-2605x1088,-573.5422,965.9869
-2601x1042,-569.30817,920.3401
-2600x1031,-568.91095,909.6261
-2591x1103,-560.4434,980.93976
-2580x997,-548.0161,875.9716
-2578x1087,-546.59186,965.94434
-2566x1031,-534.8631,909.33496
-2561x997,-529.2893,875.75507
-2553x1091,-521.9663,970.1165
-2537x1100,-506.5268,978.73444
-2710x1134,-679.9296,1010.93195
-2679x1007,-647.42444,884.58563
-2640x1083,-608.90564,960.9734
-2603x968,-571.1337,845.90686
-2583x1031,-551.8769,909.7476
-2699x997,-666.8689,874.55365
-2691x961,-658.3261,838.80945
-2684x1114,-653.6091,991.6112
-2665x1072,-633.8875,949.424
-2663x1095,-632.4899,972.2555
-2615x988,-582.729,865.7027
-2612x999,-580.3316,876.8716
-2610x1086,-579.0149,964.0804
-2581x1041,-549.56104,919.1772
-2570x1089,-539.1078,967.86633
-2565x1048,-533.8079,926.36115
-2553x964,-520.5702,842.9049
-2547x969,-514.67346,847.813
-2673x965,-640.39465,842.8723
-2548x1071,-516.4487,949.72
-2697x973,-665.23474,849.9175
-2696x965,-664.08997,842.3933
-2722x809,-688.4675,685.9049
-2714x914,-680.9579,791.67316
-2711x800,-676.62036,676.83203
-2707x895,-673.9174,772.3798
-2700x812,-666.07837,689.58813
-2694x834,-660.9026,711.75256
-2688x905,-654.9024,782.92096
-2685x772,-650.3176,649.7573
-2668x781,-634.24115,658.4997
-2653x818,-619.2686,695.69794
-2650x758,-615.3387,636.279
-2650x797,-616.0444,674.8647
-2649x868,-615.65314,745.9331
-2648x787,-613.9134,665.35333
-2627x750,-592.8306,628.56726
-2618x784,-583.7689,662.32697
-2612x868,-578.4158,746.506
-2608x786,-574.3116,664.53955
-2603x835,-569.0544,713.7809
-2604x890,-570.91486,767.9162
-2591x871,-557.8816,749.94244
-2587x921,-554.3579,799.961
-2579x875,-546.3376,753.2997
-2578x817,-544.503,696.0068
-2571x900,-538.04926,778.27893
-2568x781,-533.4556,660.1832
-2564x765,-529.92004,643.7401
-2545x818,-510.89557,696.53894
-2544x878,-510.51416,756.8186
-2714x856,-681.0508,733.6287
-2639x766,-605.12646,643.4956
-2641x912,-608.68823,790.0285
-2608x862,-575.11053,739.9728
-2592x760,-557.6155,638.4955
-2574x847,-540.7562,725.14716
-2573x891,-539.8723,769.784
-2545x891,-511.6631,769.9765
-2543x836,-508.9702,715.3514
-2540x928,-507.16016,806.9082
-2713x922,-680.70935,799.4567
-2710x766,-675.9367,642.91125
-2675x900,-642.32196,777.12634
-2675x811,-641.5945,688.5049
-2657x760,-622.53326,637.423
-2602x823,-568.61346,701.2031
-2559x754,-525.03503,632.5388
-2682x920,-649.61383,797.84674
-2698x804,-664.4023,681.55145
-2658x850,-625.0254,728.1138
-2612x894,-579.5033,771.78613
-2595x781,-561.1396,659.8866
-2553x787,-519.29596,665.4665
-2551x863,-518.0012,742.24475
-2551x827,-517.528,705.712
-2724x775,-690.0879,652.0213
-2721x580,-685.00806,456.74762
-2714x675,-678.7433,552.2119
-2714x733,-679.1885,610.0397
-2712x625,-676.2542,502.09628
-2709x601,-672.9272,478.02823
-2702x734,-667.27814,610.8841
-2695x614,-658.9227,491.87607
-2695x626,-659.6414,503.1709
-2694x551,-657.9832,428.81094
-2695x671,-659.6104,548.82263
-2684x554,-647.52997,431.2189
-2683x661,-647.52094,539.0011
-2685x735,-650.836,612.0507
-2682x726,-646.9222,603.0628
-2680x582,-643.59735,459.2982
-2678x608,-641.85175,485.83633
-2677x692,-642.44666,569.46277
-2673x592,-636.52106,469.4071
-2668x629,-632.67706,507.11862
-2661x709,-626.3215,586.9839
-2658x640,-622.4165,517.88403
-2646x555,-609.6875,433.15616
-2639x630,-603.4797,508.02463
-2639x609,-603.4449,487.46664
-2642x684,-607.3348,561.98083
-2635x701,-600.1606,578.56824
-2633x640,-597.34204,517.77203
-2622x659,-586.3552,537.5474
-2622x598,-585.7093,476.04614
-2626x634,-590.28265,512.14386
-2619x714,-583.9146,592.5473
-2616x706,-580.85657,583.7503
-2613x677,-577.8515,554.9199
-2614x571,-578.2461,449.46613
-2611x731,-576.4132,609.3882
-2601x635,-564.94196,513.6442
-2596x551,-559.5306,429.0417
-2597x705,-562.21924,582.99115
-2591x598,-554.9884,476.3486
-2581x589,-545.3721,468.05637
-2584x667,-548.3631,545.1838
-2580x566,-543.3752,444.1867
-2575x600,-538.93646,478.65497
-2571x579,-535.12866,458.1084
-2566x691,-531.3694,569.7479
-2562x674,-526.55597,553.2357
-2554x638,-518.39966,516.6679
-2540x604,-504.2328,483.43494
-2539x614,-503.6836,492.57803
-2537x669,-502.04156,547.7129
-2726x642,-690.5219,518.6948
-2699x630,-663.065,507.25592
-2677x649,-641.7503,526.9665
-2661x623,-625.604,500.38455
-2642x723,-606.8613,601.2361
-2626x577,-590.2663,455.079
-2604x676,-568.98517,554.76025
-2596x691,-560.50464,569.16425
-2553x592,-516.8478,470.5758
-2549x558,-512.8424,437.11374
-2540x628,-504.1311,507.05875
-2723x661,-687.5189,537.65674
-2714x557,-677.5807,434.7064
-2695x713,-659.9501,590.18604
-2659x584,-622.5675,461.3769
-2631x692,-595.99054,569.9069
-2575x556,-538.52277,434.41357
-2575x632,-538.96967,510.4315
-2641x596,-605.0828,474.37558
-2639x574,-602.45886,452.17926
-2635x569,-598.7695,447.47577
-2635x665,-599.37024,542.75586
-2614x666,-578.88367,544.1656
-2541x694,-505.60278,572.86676
-2650x656,-614.38367,533.9867
-2607x654,-571.6858,532.2177
-2587x730,-552.481,608.90234
-2559x569,-522.58673,448.1869
-2555x618,-519.2694,496.53952
-2551x723,-516.77527,602.08655
-2543x725,-508.48584,604.413
-2722x349,-683.6686,226.60614
-2723x482,-685.9579,359.0215
-2719x458,-682.1126,335.03925
-2709x498,-672.0745,374.92813
-2709x485,-671.88696,362.60696
-2706x533,-669.19086,410.70972
-2704x371,-665.9773,247.9599
-2703x470,-666.2157,346.909
-2700x453,-662.64557,330.2822
-2694x398,-655.8924,275.92685
-2685x499,-648.2064,376.48087
-2684x433,-646.25476,310.5514
-2682x514,-645.3482,391.79355
-2678x392,-639.4858,270.05887
-2673x390,-634.8979,268.04782
-2672x533,-635.59393,410.8065
-2672x376,-633.6494,253.98277
-2668x457,-630.4301,334.82602
-2661x407,-623.0491,285.2356
-2661x534,-623.982,411.457
-2659x516,-622.6539,394.08078
-2653x380,-615.25684,257.4811
-2651x490,-614.0764,367.7766
-2635x498,-598.1846,375.8449
-2633x376,-594.48334,253.8864
-2630x414,-592.5961,292.4532
-2627x495,-590.1056,372.62207
-2621x427,-583.06384,304.71515
-2616x374,-578.0455,251.7379
-2616x361,-578.0786,239.17586
-2605x521,-568.2188,398.86926
-2606x394,-568.19403,272.00327
-2605x454,-567.7393,332.18927
-2597x419,-559.6059,297.83554
-2593x482,-555.5472,360.35516
-2595x443,-557.06793,321.15717
-2589x350,-551.00793,228.70157
-2591x536,-554.60547,414.67648
-2587x510,-550.30426,388.02332
-2582x372,-543.95355,250.73889
-2581x439,-543.7942,317.69797
-2573x438,-535.42523,317.03394
-2572x414,-534.1413,292.29013
-2569x534,-532.0208,412.76544
-2571x398,-532.5253,277.06628
-2566x497,-529.2316,375.90045
-2565x367,-526.25684,245.4291
-2560x452,-522.39795,331.22757
-2553x431,-515.6574,309.42996
-2551x351,-512.2169,230.128
-2550x469,-512.56244,347.44876
-2709x476,-672.119,353.39578
-2688x406,-649.8104,283.7123
-2682x424,-644.70544,301.19418
-2661x489,-624.28577,366.74997
-2640x456,-602.32733,334.03284
-2606x502,-568.83185,380.8108
-2607x486,-569.5597,363.9855
-2598x433,-559.95685,311.0745
-2571x483,-534.08203,361.90756
-2557x354,-518.8453,233.08589
-2545x391,-507.13745,270.07724
-2541x427,-503.63983,305.942
-2688x359,-650.0501,236.64677
-2686x485,-648.94025,362.68372
-2644x394,-605.83,271.84314
-2633x524,-596.25366,401.64224
-2607x473,-569.2912,351.1454
-2586x461,-548.688,339.85953
-2556x384,-517.40015,262.70905
-2672x368,-633.5652,245.17392
-2661x434,-622.97766,311.78152
