,X,Y
1342x2336,-844.9369,-669.7304
1343x2376,-843.2374,-629.3776
1381x2387,-805.57733,-618.18494
1435x2361,-751.6328,-643.8448
1436x2481,-750.9705,-523.7138
1489x2334,-697.68744,-670.5078
1318x2419,-868.8843,-586.91003
1324x2353,-862.79755,-652.9539
1328x2369,-859.0404,-636.88776
1360x2392,-826.393,-613.57086
1359x2432,-828.1459,-573.3929
1365x2332,-821.01685,-673.89056
1421x2326,-765.9409,-679.50183
1439x2407,-747.6268,-598.25757
1455x2459,-731.9837,-546.194
1385x2408,-802.02985,-597.8032
1439x2491,-748.07776,-514.28217
1487x2437,-700.0976,-567.71265
1358x2368,-828.5625,-637.64514
1402x2378,-784.2568,-627.10266
1411x2424,-775.94684,-581.48285
1444x2385,-742.5374,-619.78516
1483x2479,-703.679,-525.5351
1489x2379,-698.0406,-626.03204
1322x2620,-866.08936,-385.57043
1322x2649,-865.38495,-356.8737
1334x2634,-853.2511,-371.132
1337x2573,-850.0958,-432.7694
1341x2631,-846.3119,-374.8593
1340x2663,-847.6743,-342.2587
1345x2607,-842.58606,-398.78778
1355x2663,-832.80786,-342.2151
1354x2579,-833.23645,-426.05057
1363x2690,-824.8784,-315.03625
1363x2620,-824.34454,-385.68283
1368x2544,-819.7155,-461.58972
1369x2558,-817.9782,-447.10345
1376x2544,-811.6167,-461.19946
1383x2695,-805.4383,-310.58487
1391x2678,-796.39874,-327.59592
1397x2534,-789.9632,-471.33676
1398x2690,-789.5954,-315.62494
1404x2610,-783.9464,-394.96054
1418x2548,-769.4498,-457.46683
1420x2674,-767.97217,-331.02878
1426x2648,-762.0773,-356.94614
1425x2585,-762.6703,-420.16104
1434x2568,-753.8355,-436.73907
1438x2618,-749.4977,-387.0477
1441x2680,-747.0913,-324.99042
1446x2564,-741.7906,-441.63364
1447x2657,-740.6634,-347.86063
1460x2646,-727.88934,-358.72272
1467x2693,-720.50275,-311.79984
1468x2550,-719.46686,-454.6171
1469x2671,-718.57874,-334.21033
1476x2661,-711.68207,-343.85486
1480x2568,-707.6514,-436.9631
1484x2600,-704.00336,-405.51202
1492x2552,-695.2928,-453.25858
1494x2679,-693.4337,-326.32602
1404x2599,-783.72687,-406.18628
1425x2639,-763.0631,-366.73715
1430x2540,-757.0436,-465.11725
1449x2674,-738.38666,-330.83307
1457x2583,-730.5074,-422.11975
1313x2693,-875.329,-312.26065
1361x2581,-826.32635,-424.52164
1459x2692,-728.8001,-313.57568
1322x2535,-864.92615,-470.67477
1372x2609,-815.36145,-396.64548
1457x2519,-730.10187,-485.87277
1490x2590,-697.069,-415.476
1337x2550,-850.8258,-456.11026
1369x2585,-818.65076,-420.92435
1370x2518,-817.3719,-487.3215
1374x2538,-813.61475,-467.66306
1375x2633,-812.48016,-372.57068
1453x2632,-734.3236,-372.98685
1335x2530,-852.5833,-475.80835
1319x2808,-869.677,-197.76962
1328x2857,-860.2959,-148.35634
1331x2747,-856.72754,-258.43732
1331x2876,-857.46265,-129.30594
1333x2890,-855.5041,-115.52237
1334x2899,-854.5625,-106.3319
1339x2771,-849.43774,-234.35608
1345x2832,-843.8431,-173.8428
1351x2888,-838.2471,-118.02316
1358x2830,-830.88684,-175.50264
1359x2820,-829.46234,-185.4473
1356x2761,-831.911,-244.53038
1361x2770,-827.4818,-235.6278
1358x2787,-830.80743,-218.2888
1359x2719,-829.5371,-286.4768
1363x2729,-825.3439,-276.35034
1368x2803,-820.8606,-202.89374
1372x2792,-815.8657,-213.40526
1372x2886,-817.08307,-119.481
1387x2832,-801.20917,-173.46008
1404x2761,-784.1996,-244.20393
1403x2800,-785.1501,-205.2971
1417x2897,-771.7571,-107.92013
1420x2809,-767.9678,-196.13869
1424x2830,-764.2942,-174.82089
1426x2857,-762.635,-148.04187
1429x2740,-759.6365,-264.97318
1432x2775,-756.42596,-230.45134
1449x2768,-739.533,-236.69926
1447x2805,-741.8118,-199.91731
1459x2862,-730.03906,-143.60374
1459x2897,-729.6161,-108.59902
1470x2893,-719.1312,-112.28833
1473x2737,-715.33093,-268.02573
1473x2778,-715.7248,-226.69179
1471x2717,-716.6096,-287.96915
1482x2851,-706.83777,-154.1524
1485x2830,-703.61646,-174.7033
1486x2882,-702.3635,-123.16644
1492x2894,-696.9735,-111.41345
1496x2727,-692.37964,-278.1853
1496x2819,-692.88745,-185.90045
1319x2751,-869.4532,-255.12709
1339x2814,-849.47516,-192.10442
1379x2870,-809.7951,-135.85985
1408x2812,-779.9857,-193.19226
1431x2878,-757.8007,-127.18269
1452x2840,-736.3982,-165.16037
1474x2873,-714.8807,-131.84352
1311x2828,-877.4848,-177.92854
1332x2713,-856.4127,-292.93265
1341x2716,-847.13324,-289.22916
1386x2825,-802.1392,-180.4398
1393x2884,-796.12946,-121.09451
1477x2805,-711.5587,-199.81529
1461x2744,-727.64056,-260.74283
1380x2809,-808.18207,-196.82175
1387x2725,-800.82745,-279.98825
1406x2720,-782.2591,-285.55862
1431x2733,-757.298,-272.32492
1434x2895,-754.4289,-110.50705
1440x2862,-748.743,-142.94975
1446x2781,-742.4084,-223.9539
1318x3010,-871.1848,3.9473143
1319x2969,-870.37134,-36.624878
1320x3035,-869.0212,29.691788
1325x3038,-863.935,32.662205
1334x3086,-855.8185,80.72701
1344x2913,-845.13727,-92.9805
1350x3037,-839.3356,31.79052
1358x2950,-831.28485,-55.868256
1361x3052,-827.98315,46.38008
1365x3017,-824.07983,11.82676
1377x2972,-811.6814,-33.8416
1379x2934,-809.51764,-71.307625
1382x3027,-807.4341,21.97664
1388x3078,-801.92645,72.2822
1389x3065,-800.25543,59.76114
1401x2943,-788.1301,-62.50177
1402x2978,-787.40607,-27.742636
1404x3093,-785.6125,87.1705
1413x3071,-776.11865,65.4335
1416x3052,-773.2403,46.864136
1417x3009,-772.03326,3.724452
1423x2999,-766.0321,-6.449671
1433x3003,-755.91925,-2.3816547
1439x3009,-750.0594,3.8075495
1439x3061,-750.7967,55.36257
1439x2960,-749.5655,-45.561928
1437x3092,-752.3671,86.5949
1447x3001,-742.61145,-3.906742
1450x3087,-739.7503,81.517136
1453x2976,-735.84753,-29.641577
1455x2943,-734.20264,-62.540604
1459x3007,-729.9087,1.7788773
1457x3050,-732.1015,44.961136
1464x2972,-725.3675,-33.19931
1465x2918,-724.20935,-86.72283
1463x3071,-726.8741,66.35978
1464x3055,-724.94904,50.075333
1469x3024,-720.79694,19.203726
1471x3022,-717.9584,16.582085
1480x2951,-708.8717,-53.980972
1479x3050,-709.98267,45.01407
1486x3094,-704.0301,88.92175
1489x2970,-700.0111,-35.329857
1326x2992,-862.8801,-13.893908
1341x3028,-848.2996,22.050426
1386x2985,-802.74585,-20.739294
1478x3005,-710.81757,-0.0600605
1495x3032,-694.0604,26.95297
1342x2982,-847.1062,-23.73216
1341x2946,-847.5755,-59.223404
1364x2966,-825.4702,-39.587112
1482x2937,-706.9208,-68.39519
1323x3047,-866.53296,41.138645
1358x3076,-831.135,70.3075
1415x2972,-773.9337,-32.98729
1447x3026,-742.4416,20.555834
1316x2989,-873.3322,-16.242113
1327x2925,-862.1701,-80.22822
1345x3047,-844.1269,41.879288
1362x3005,-827.26776,-0.9533119
1408x3068,-781.68933,62.489662
1448x2929,-741.2196,-76.5547
1397x3027,-792.1692,21.735497
1404x3004,-785.536,-1.590189
1310x3157,-880.26465,151.3399
1320x3158,-870.3076,152.40652
1326x3211,-863.9835,205.21205
1326x3177,-863.7849,171.37396
1329x3131,-860.4333,125.078766
1329x3224,-861.224,218.24768
1326x3201,-864.45874,194.95927
1342x3232,-847.92334,226.81885
1345x3243,-845.40436,237.13643
1348x3157,-842.0633,151.10477
1360x3199,-830.4862,193.36737
1358x3253,-832.20886,247.44203
1359x3208,-831.2834,202.32755
1359x3282,-831.777,276.63422
1357x3167,-832.5175,161.41928
1361x3241,-828.9113,235.33173
1363x3276,-827.30615,270.88354
1381x3267,-809.1864,261.13794
1381x3170,-809.404,164.56032
1383x3193,-807.11194,187.4718
1388x3149,-802.23584,143.79666
1392x3295,-798.6736,289.53546
1397x3203,-792.9561,197.19005
1398x3120,-791.8777,114.83026
1405x3156,-785.3157,150.8522
1409x3223,-780.81696,217.53558
1410x3178,-780.3251,172.67296
1419x3118,-770.45355,112.59516
1429x3114,-761.0489,109.06254
1429x3192,-760.6964,186.91353
1436x3271,-753.9259,265.4335
1439x3219,-750.74866,214.23473
1442x3291,-748.31647,285.92844
1445x3134,-745.22235,129.29189
1449x3220,-741.01917,215.11876
1450x3271,-740.6477,265.58066
1454x3236,-736.5076,230.35718
1457x3269,-733.7497,263.7399
1454x3168,-736.22174,162.45226
1458x3135,-731.30194,129.46783
1463x3265,-727.46204,259.67273
1480x3261,-709.9887,255.97604
1492x3233,-698.4104,228.0442
1356x3268,-834.0038,262.17743
1371x3298,-819.4185,292.34048
1418x3255,-772.176,249.33997
1449x3289,-741.02496,283.36148
1468x3159,-721.9111,153.64218
1351x3196,-838.5635,190.82434
1373x3205,-817.01666,199.13011
1380x3203,-810.4832,197.6582
1398x3254,-792.59766,248.13824
1430x3175,-760.1819,169.27512
1462x3239,-728.5804,233.87372
1482x3277,-707.99524,272.22412
1487x3283,-703.7625,277.8844
1489x3258,-701.39667,253.02748
1313x3137,-876.4344,130.95853
1337x3263,-853.3649,257.44272
1368x3176,-821.8023,170.72395
1437x3232,-753.526,226.5105
1379x3259,-811.331,253.57317
1390x3168,-800.1628,162.82147
1433x3206,-756.7183,200.52596
1315x3441,-875.7983,434.99716
1320x3324,-870.4705,318.27884
1325x3331,-866.05237,325.7177
1332x3355,-858.7659,349.18027
1344x3320,-846.51434,313.93597
1340x3422,-850.6523,416.00256
1356x3372,-834.9529,366.38657
1374x3438,-817.1003,432.29263
1377x3489,-814.19336,483.63925
1379x3417,-811.63055,411.5193
1380x3368,-810.91064,362.82654
1383x3471,-807.67596,465.13293
1383x3349,-807.7953,343.60654
1386x3337,-804.6065,331.1642
1391x3453,-800.44714,447.5334
1401x3439,-789.66797,433.969
1403x3411,-788.2917,406.0772
1410x3358,-781.1565,352.76065
1422x3334,-768.9499,328.9784
1423x3364,-767.7129,359.1654
1426x3420,-765.3834,415.1017
1430x3449,-761.06177,443.97498
1435x3358,-756.06134,352.2758
1440x3347,-750.84076,342.1021
1443x3448,-748.16187,443.01804
1455x3463,-736.4891,458.09573
1460x3488,-731.40356,482.86176
1468x3437,-723.14246,431.61575
1473x3408,-717.81396,403.0044
1480x3435,-710.5122,430.42456
1486x3380,-704.30115,375.14813
1491x3344,-699.6473,338.61548
1494x3438,-696.60785,433.0531
1348x3366,-842.80347,360.46848
1367x3475,-823.92676,469.47406
1371x3370,-819.50653,364.8898
1398x3326,-792.1621,320.52637
1421x3402,-769.4004,396.60333
1417x3469,-774.3919,463.9745
1449x3424,-741.5895,418.97556
1463x3408,-727.5349,403.30984
1361x3428,-829.54285,422.6505
1440x3493,-750.9731,488.2598
1454x3337,-736.3036,331.5576
1474x3444,-717.0384,439.12485
1491x3392,-700.29156,386.64374
1378x3451,-813.4617,445.26254
1337x3356,-854.12933,350.07925
1347x3336,-843.4068,330.7277
1351x3445,-839.97314,439.59506
1355x3360,-835.5823,354.01474
1415x3436,-776.29236,430.347
1422x3453,-769.2646,447.6456
1438x3324,-752.55426,319.07727
1443x3320,-747.21155,314.63098
1474x3416,-717.1417,411.19498
1477x3353,-714.1607,347.84854
1323x3675,-868.58203,669.3306
1328x3651,-863.43713,645.57446
1332x3674,-860.23474,668.71875
1334x3561,-857.626,555.8484
1337x3598,-854.70825,592.30383
1349x3586,-843.00806,580.055
1353x3662,-839.24445,656.25885
1357x3644,-835.2794,638.15735
1378x3658,-814.20337,652.28546
1381x3611,-810.7847,605.52423
1384x3683,-807.6068,677.138
1388x3676,-803.83514,670.099
1396x3522,-794.9605,516.1796
1400x3536,-791.0358,530.784
1402x3637,-790.1549,631.21576
1414x3615,-777.2794,609.9778
1411x3554,-780.5662,548.6383
1412x3638,-779.92474,633.0262
1419x3550,-772.53094,544.6423
1423x3568,-768.9448,562.34467
1425x3614,-767.02484,609.2304
1424x3521,-767.7797,515.8747
1432x3543,-759.8114,537.5364
1431x3635,-761.20105,629.9345
1433x3604,-758.5224,598.8442
1444x3645,-747.41315,639.89075
1460x3567,-732.0097,562.00006
1470x3640,-721.9425,634.4396
1475x3677,-717.0823,672.2746
1477x3700,-715.27924,694.75806
1475x3520,-715.88324,515.36755
1480x3657,-711.54694,652.3656
1493x3555,-698.8033,550.31415
1325x3698,-867.2726,692.3113
1327x3572,-864.31165,566.1537
1341x3689,-851.4258,683.21625
1370x3682,-822.5082,676.6196
1384x3573,-807.7733,567.1935
1387x3564,-804.8771,558.08594
1391x3644,-800.677,638.965
1445x3695,-747.3607,689.4712
1449x3667,-742.70056,661.45013
1455x3659,-737.03326,653.947
1339x3574,-852.12524,568.6416
1362x3578,-829.3449,572.6248
1376x3686,-815.7549,680.90625
1391x3690,-800.89044,684.42255
1427x3660,-765.0163,654.60406
1450x3561,-741.45917,556.07544
1472x3575,-719.6009,569.58417
1472x3555,-719.5338,550.36847
1471x3535,-720.02344,529.6673
1485x3642,-706.4262,636.89044
1390x3533,-801.0222,527.30884
1313x3678,-878.64557,672.10297
1332x3611,-859.91675,605.5864
1352x3649,-840.32446,643.38855
1364x3597,-827.5104,591.80927
1371x3589,-820.3714,583.288
1385x3631,-806.74194,625.87744
1421x3697,-770.87415,691.9848
1433x3525,-758.3941,519.5999
1449x3601,-743.0135,596.0613
1447x3582,-745.03467,576.8763
1472x3588,-719.86584,583.26874
1488x3568,-703.766,563.3668
1496x3676,-696.0185,671.14276
1322x3718,-870.6451,712.61035
1333x3847,-859.37274,841.629
1332x3748,-860.149,742.5354
1335x3828,-858.05304,822.5576
1333x3869,-859.337,863.0092
1340x3821,-852.67267,814.9142
1341x3721,-850.97296,715.34875
1349x3800,-843.93475,793.9768
1354x3829,-838.1731,823.05396
1355x3762,-837.21466,756.1692
1362x3781,-830.9208,775.1557
1371x3816,-821.6355,810.30597
1370x3749,-822.2401,743.101
1371x3798,-821.4011,792.6149
1374x3846,-818.8321,840.40375
1382x3727,-810.6252,721.7631
1390x3867,-803.02625,861.6972
1397x3818,-795.1245,812.7286
1405x3786,-787.8876,780.5201
1408x3771,-784.55817,765.65497
1413x3758,-779.6581,752.9783
1423x3716,-769.5909,710.8362
1417x3728,-775.41724,722.7408
1427x3868,-765.94324,862.2641
1433x3820,-759.39166,815.07855
1432x3893,-760.58124,887.4751
1441x3722,-751.63,717.11646
1440x3751,-752.6472,745.6477
1443x3871,-749.3197,865.69
1448x3882,-745.2013,876.87744
1454x3791,-738.9224,786.01556
1457x3781,-735.87524,775.65643
1465x3841,-727.7201,835.5301
1472x3766,-719.9635,761.4124
1471x3792,-721.102,787.20654
1473x3742,-718.9278,736.9934
1472x3867,-720.6153,861.5446
1476x3786,-716.6578,781.10297
1484x3783,-708.70056,777.8486
1487x3825,-705.7238,819.60626
1496x3827,-696.5718,821.9189
1315x3874,-877.9895,868.63
1381x3849,-811.7052,843.5823
1392x3753,-800.2201,747.6961
1444x3827,-748.9709,821.9142
1460x3760,-732.53815,754.93805
1476x3760,-716.0338,755.1976
1476x3893,-717.28375,887.5988
1485x3734,-707.7239,729.1051
1487x3716,-705.0059,710.8769
1364x3713,-827.66315,707.69293
1379x3803,-813.4163,797.129
1388x3889,-804.5399,883.64087
1395x3803,-797.58813,797.3807
1398x3889,-795.33453,883.43536
1439x3851,-753.7213,846.04034
1492x3780,-700.5816,774.6749
1357x3742,-835.69794,736.3073
1372x3733,-819.978,727.15564
1396x3832,-796.4758,826.2583
1318x3838,-875.12756,832.41077
1376x3717,-816.5112,711.4666
1396x3848,-796.76276,842.3183
1406x3816,-786.38965,810.57556
1419x3779,-773.30005,773.58026
1430x3822,-762.19165,816.32947
1480x3713,-711.7114,707.47253
1515x3722,-677.55835,717.3815
1515x3773,-677.51587,768.0564
1519x3854,-673.5609,848.78894
1526x3868,-666.99536,863.5104
1533x3744,-659.4301,739.3588
1541x3822,-651.71234,817.6918
1549x3876,-644.14606,871.2239
1549x3849,-643.76447,844.71106
1551x3733,-641.4221,728.05005
1563x3885,-629.90784,879.98785
1569x3771,-623.40283,766.65186
1574x3863,-618.57965,858.4049
1578x3776,-614.7192,771.1935
1578x3765,-614.656,759.9036
1584x3877,-608.54645,872.84106
1586x3733,-606.4528,728.19464
1599x3800,-593.64655,795.29456
1608x3834,-584.21954,829.35095
1616x3763,-576.8075,758.0608
1626x3838,-567.0385,833.0894
1630x3880,-562.47644,875.559
1634x3814,-558.8987,810.0656
1634x3863,-558.7427,858.6948
1634x3803,-558.1871,798.8421
1636x3766,-556.5442,761.24115
1646x3721,-545.81506,716.47046
1656x3886,-536.6314,881.2357
1662x3824,-530.7597,819.87946
1679x3721,-513.60016,716.2822
1684x3741,-508.5398,736.5491
1694x3882,-498.76788,877.7296
1521x3754,-671.6825,748.9289
1537x3776,-655.8065,770.85547
1549x3756,-643.2475,751.32886
1557x3821,-635.5567,816.4839
1573x3892,-620.2516,887.57697
1603x3817,-589.1645,812.2736
1620x3897,-573.0131,892.5195
1659x3851,-534.21185,847.09985
1661x3865,-532.2033,860.4264
1629x3768,-563.86475,763.77844
1527x3729,-665.5561,724.03735
1512x3859,-680.6167,853.72186
1610x3744,-582.1723,739.7363
1685x3892,-507.7162,888.28174
1513x3645,-678.54767,640.24884
1520x3558,-671.51874,552.8102
1527x3565,-664.9362,559.9638
1525x3663,-666.67615,657.96747
1530x3608,-661.2406,602.8607
1538x3632,-653.48303,627.22906
1537x3649,-654.6128,644.16644
1542x3695,-649.7393,690.5587
1544x3534,-647.6181,529.3876
1547x3567,-644.85815,562.1248
1552x3606,-640.11444,601.1598
1554x3676,-638.21027,670.91284
1561x3663,-630.78815,658.7873
1570x3605,-621.4038,600.301
1573x3555,-618.4438,550.6221
1570x3690,-621.72327,684.87585
1579x3620,-613.04626,614.9378
1585x3640,-606.85126,635.5895
1583x3538,-608.29254,532.9435
1587x3522,-604.067,517.03204
1601x3552,-590.8552,547.8501
1607x3692,-585.0892,687.27905
1605x3617,-587.0945,612.31604
1607x3534,-584.25073,529.4752
1611x3657,-580.72534,652.1534
1616x3579,-575.7696,574.5933
1623x3619,-568.7073,614.22156
1629x3559,-562.4076,554.91473
1628x3698,-564.3758,693.95953
1631x3530,-560.2368,526.0174
1646x3544,-545.77155,539.86316
1646x3516,-544.9263,511.60468
1648x3616,-543.6065,611.94495
1649x3678,-543.04785,673.732
1652x3651,-539.86163,646.27686
1657x3513,-534.80585,509.08698
1656x3690,-535.9398,685.7
1657x3611,-534.68115,606.31683
1664x3609,-527.3328,604.3368
1665x3591,-526.9633,587.0997
1672x3594,-519.78986,590.2032
1669x3632,-522.49896,627.50653
1671x3662,-520.94104,658.22516
1674x3528,-516.98553,523.7
1681x3658,-511.35736,653.61536
1678x3579,-513.9973,574.6514
1690x3553,-501.72052,548.7034
1517x3579,-674.3365,574.3376
1524x3643,-668.14813,638.4796
1538x3617,-653.9627,612.4623
1564x3519,-627.2496,514.76666
1586x3612,-606.08936,607.7093
1591x3648,-601.1302,643.3613
1607x3598,-585.1502,593.9189
1623x3674,-568.831,669.2196
1680x3555,-511.99274,550.7225
1516x3688,-676.27856,683.36646
1540x3674,-652.04614,668.7624
1556x3641,-635.8244,636.6246
1569x3540,-622.5996,535.3524
1566x3634,-626.1333,629.7459
1586x3573,-605.4218,568.3348
1603x3548,-588.3342,543.2603
1653x3553,-538.57275,549.14484
1689x3547,-502.33972,542.8117
1556x3616,-635.462,611.25226
1580x3578,-611.74896,572.92596
1586x3633,-605.36554,628.63776
1606x3560,-585.8451,555.28094
1677x3609,-514.5376,605.2308
1508x3579,-683.121,574.1269
1547x3518,-644.11884,513.48804
1553x3549,-638.60034,544.09796
1567x3582,-624.2896,576.8751
1583x3566,-608.6181,561.7654
1602x3568,-589.34106,563.4336
1632x3579,-559.50684,574.4029
1642x3589,-549.6348,584.7351
1688x3541,-503.92816,536.5007
1519x3333,-671.3742,328.35208
1521x3342,-669.74146,337.60156
1527x3486,-663.94604,481.58096
1531x3395,-659.65765,389.90033
1534x3454,-657.4299,449.6566
1537x3350,-653.94415,344.94128
1540x3498,-650.99884,493.0467
1541x3368,-649.72174,363.40363
1546x3331,-644.7854,325.84552
1546x3478,-645.12103,473.71304
1547x3492,-644.0861,486.91934
1548x3384,-642.82526,379.4412
1550x3366,-640.9494,361.35257
1553x3424,-638.0577,419.43967
1562x3323,-628.497,318.1742
1564x3494,-627.1431,489.22638
1565x3364,-625.84546,359.33853
1566x3423,-625.14386,418.10413
1570x3413,-620.6588,408.4206
1571x3466,-620.05334,461.67865
1589x3321,-601.6782,316.23276
1590x3466,-600.7538,461.271
1593x3452,-597.9938,447.2063
1596x3435,-594.8946,430.52875
1607x3328,-583.086,323.81396
1607x3314,-583.9957,309.76984
1608x3352,-582.90265,347.07056
1610x3429,-580.6186,424.8594
1614x3482,-577.0709,477.19427
1618x3384,-573.0123,380.01923
1619x3454,-572.5553,449.7197
1625x3371,-565.6345,366.05997
1633x3324,-557.3962,319.5981
1633x3420,-558.18854,415.33395
1633x3481,-558.0318,476.38687
1635x3462,-555.9428,457.99905
1638x3487,-553.3144,482.74448
1643x3413,-548.182,408.6656
1642x3398,-548.9402,393.6172
1646x3454,-544.81006,449.46082
1652x3419,-538.52356,414.8155
1659x3497,-531.77203,492.43207
1666x3336,-524.99835,331.62216
1669x3376,-522.06366,371.85846
1668x3406,-522.5256,401.48254
1676x3321,-514.2105,316.93204
1681x3355,-509.4657,351.10593
1693x3363,-497.49323,358.82736
1513x3472,-678.54297,467.57303
1531x3433,-660.1522,427.86176
1540x3325,-650.5699,319.91663
1557x3447,-633.83215,442.32663
1599x3494,-591.89795,489.76642
1615x3407,-575.7027,402.24762
1619x3468,-571.6479,463.68643
1642x3350,-548.42773,345.3894
1644x3441,-546.99023,436.4952
1645x3376,-546.1145,371.29025
1678x3494,-513.2578,490.12836
1696x3486,-495.3233,481.7016
1557x3399,-634.163,393.9279
1581x3470,-610.54156,464.88797
1587x3368,-603.69183,363.76663
1588x3381,-602.2932,376.38675
1650x3371,-540.375,366.78818
1660x3366,-531.21313,362.1249
1667x3456,-523.614,452.1152
1670x3414,-520.82983,409.7596
1672x3472,-518.73236,468.04242
1527x3416,-663.8077,411.19324
1576x3437,-615.36847,432.05902
1609x3454,-581.7023,449.68475
1668x3367,-523.0174,362.48483
1687x3320,-503.9287,316.0769
1694x3445,-496.56952,440.43512
1513x3435,-678.3094,429.8532
1516x3373,-675.14026,367.87207
1520x3360,-670.79803,354.87885
1529x3386,-661.46967,380.75998
1545x3469,-646.388,463.82227
1562x3347,-628.82245,342.17303
1575x3400,-615.489,395.35214
1592x3476,-599.5397,471.47482
1593x3416,-597.529,411.36026
1595x3406,-596.2085,401.05945
1595x3446,-595.6026,441.5894
1595x3387,-595.39703,382.881
1611x3359,-579.46313,354.40018
1618x3364,-572.51294,359.06677
1621x3425,-569.9069,420.87585
1638x3439,-552.70715,434.342
1655x3326,-535.5174,321.3935
1683x3345,-507.47046,341.11404
1684x3401,-507.1881,396.37543
1521x3259,-669.7498,254.36694
1527x3182,-662.8641,177.37119
1534x3135,-655.6972,130.3998
1542x3251,-647.99335,245.83922
1545x3191,-645.4996,186.66708
1543x3265,-647.0191,260.1463
1547x3225,-642.79596,220.45999
1550x3171,-640.30133,165.81868
1556x3147,-633.52783,142.44327
1557x3249,-632.7619,244.27663
1573x3144,-616.5699,139.14656
1579x3213,-611.2076,208.24466
1580x3259,-610.7083,254.1951
1582x3235,-608.45557,230.45392
1581x3117,-608.5728,112.01445
1589x3136,-600.82324,131.67786
1590x3179,-600.06415,173.91644
1597x3215,-593.07227,210.48923
1609x3207,-581.4199,202.91968
1608x3276,-582.27795,271.269
1614x3156,-576.2576,151.72101
1614x3117,-576.0653,112.12917
1613x3191,-577.3845,186.01793
1615x3258,-575.5456,253.40228
1642x3200,-548.0193,195.78508
1644x3287,-546.26697,282.68268
1648x3241,-542.3242,237.12234
1671x3202,-519.309,197.58366
1674x3288,-516.35284,284.17123
1674x3177,-515.71326,172.9193
1674x3132,-515.8033,127.480545
1685x3246,-504.76318,242.26157
1690x3183,-500.30157,178.71396
1690x3275,-500.83704,270.43445
1689x3281,-500.91547,276.82724
1693x3142,-497.2177,137.58128
1693x3222,-497.14404,217.5056
1696x3124,-493.778,119.84577
1699x3195,-491.12817,190.38486
1514x3275,-676.13916,270.33078
1530x3201,-660.11444,195.69028
1563x3159,-626.545,154.33734
1589x3285,-601.46655,280.4897
1631x3138,-558.84564,133.4717
